Input Number, Run_Number, Result@ 100, A2, F1, F2, A1, F1P, F2P, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-19, Run: 028, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 029, F, 2, 0, 0, 0, 0, 15, 0, 5, 0, 0, 11, 4, 0
INVAR-19, Run: 030, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 031, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 032, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 033, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 034, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 035, F, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 036, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 037, F, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 038, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 039, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 040, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 041, F, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 042, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 043, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 044, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 045, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 046, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 047, F, 2, 0, 0, 0, 0, 15, 0, 5, 0, 0, 11, 4, 0
INVAR-19, Run: 048, F, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 049, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 050, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 051, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 052, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 053, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 054, F, 2, 0, 0, 0, 0, 15, 0, 5, 0, 0, 11, 4, 0
INVAR-19, Run: 055, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 056, F, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 057, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 058, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 059, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 060, F, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 061, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 062, F, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 063, F, 7, 0, 0, 0, 0, 15, 0, 5, 0, 0, 6, 9, 0
INVAR-19, Run: 064, F, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 065, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 066, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 067, F, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 068, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 069, F, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 070, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 071, F, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 072, F, 7, 0, 0, 0, 0, 15, 0, 5, 0, 0, 6, 9, 0
INVAR-19, Run: 073, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 074, F, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 075, F, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 076, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 077, F, 2, 0, 0, 0, 0, 15, 0, 5, 0, 0, 11, 4, 0
INVAR-19, Run: 078, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 079, F, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 080, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 081, F, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 082, F, 2, 0, 0, 0, 0, 15, 0, 5, 0, 0, 11, 4, 0
INVAR-19, Run: 083, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 084, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 085, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 086, F, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 087, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 088, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 089, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 090, F, 3, 0, 0, 0, 0, 15, 0, 5, 0, 0, 10, 5, 0
INVAR-19, Run: 091, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 092, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 093, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 094, F, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 095, F, 4, 0, 0, 0, 0, 15, 0, 5, 0, 0, 9, 6, 0
INVAR-19, Run: 096, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 097, F, 5, 0, 0, 0, 0, 15, 0, 5, 0, 0, 8, 7, 0
INVAR-19, Run: 098, F, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 099, F, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-19, Run: 100, F, 6, 0, 0, 0, 0, 15, 0, 5, 0, 0, 7, 8, 0
INVAR-2, Run: 001, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 002, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 003, F, 52, 0, 0, 59, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-2, Run: 004, F, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 005, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 006, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 007, F, 54, 0, 0, 59, 0, 12, 1, 4, 1, 0, 10, 3, 1
INVAR-2, Run: 008, F, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 009, F, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 010, F, 52, 0, 0, 59, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-2, Run: 011, F, 61, 0, 0, 56, 0, 3, 4, 1, 4, 0, 6, 1, 4
INVAR-2, Run: 012, F, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 013, F, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 014, F, 53, 0, 0, 59, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-2, Run: 015, F, 58, 0, 0, 58, 0, 6, 3, 2, 2, 1, 8, 1, 3
INVAR-2, Run: 016, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 017, F, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 018, F, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 019, F, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 020, F, 53, 0, 0, 59, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-2, Run: 021, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 022, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 023, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 024, F, 56, 0, 0, 58, 0, 9, 2, 3, 2, 0, 9, 2, 2
INVAR-2, Run: 025, P, 63, 0, 0, 55, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-2, Run: 026, F, 59, 0, 0, 57, 0, 6, 3, 2, 3, 0, 7, 2, 3
INVAR-2, Run: 027, F, 61, 0, 0, 56, 0, 3, 4, 1, 4, 0, 6, 1, 4
INVAR-2, Run: 028, F, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 029, F, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 030, F, 52, 0, 0, 59, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-2, Run: 031, F, 56, 0, 0, 58, 0, 9, 2, 3, 2, 0, 9, 2, 2
INVAR-2, Run: 032, P, 63, 0, 0, 55, 0, 0, 5, 0, 5, 0, 5, 0, 5
INVAR-2, Run: 033, F, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 034, F, 53, 0, 0, 59, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-2, Run: 035, F, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 036, F, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 037, F, 59, 0, 0, 57, 0, 6, 3, 2, 3, 0, 7, 2, 3
INVAR-2, Run: 038, F, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 039, F, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 040, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 041, F, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 042, F, 51, 0, 0, 59, 0, 12, 1, 4, 1, 0, 13, 0, 1
INVAR-2, Run: 043, F, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 044, F, 53, 0, 0, 59, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-2, Run: 045, F, 56, 0, 0, 58, 0, 9, 2, 3, 2, 0, 9, 2, 2
INVAR-2, Run: 046, F, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 047, F, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 048, F, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 049, F, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 050, F, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 051, F, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 052, F, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 053, F, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 054, F, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 055, F, 54, 0, 0, 59, 0, 12, 1, 4, 1, 0, 10, 3, 1
INVAR-2, Run: 056, F, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 057, F, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 058, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 059, F, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 060, F, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 061, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 062, F, 53, 0, 0, 59, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-2, Run: 063, F, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 064, F, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 065, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 066, F, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 067, F, 56, 0, 0, 58, 0, 9, 2, 3, 2, 0, 9, 2, 2
INVAR-2, Run: 068, F, 61, 0, 0, 57, 0, 3, 4, 1, 3, 1, 6, 1, 4
INVAR-2, Run: 069, F, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 070, F, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 071, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 072, F, 52, 0, 0, 59, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-2, Run: 073, F, 51, 0, 0, 60, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-2, Run: 074, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 075, F, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 076, F, 52, 0, 0, 59, 0, 12, 1, 4, 1, 0, 12, 1, 1
INVAR-2, Run: 077, F, 53, 0, 0, 59, 0, 12, 1, 4, 1, 0, 11, 2, 1
INVAR-2, Run: 078, F, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 079, F, 51, 0, 0, 59, 0, 12, 1, 4, 1, 0, 13, 0, 1
INVAR-2, Run: 080, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 081, F, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 082, F, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 083, F, 58, 0, 0, 58, 0, 6, 3, 2, 2, 1, 8, 1, 3
INVAR-2, Run: 084, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 085, F, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 086, F, 60, 0, 0, 57, 0, 3, 4, 1, 3, 1, 7, 0, 4
INVAR-2, Run: 087, F, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 088, F, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 089, F, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-2, Run: 090, F, 61, 0, 0, 56, 0, 3, 4, 1, 4, 0, 6, 1, 4
INVAR-2, Run: 091, F, 57, 0, 0, 57, 0, 6, 3, 2, 3, 0, 9, 0, 3
INVAR-2, Run: 092, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 093, F, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 094, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 095, F, 60, 0, 0, 56, 0, 3, 4, 1, 4, 0, 7, 0, 4
INVAR-2, Run: 096, F, 56, 0, 0, 58, 0, 9, 2, 3, 2, 0, 9, 2, 2
INVAR-2, Run: 097, F, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 098, F, 54, 0, 0, 58, 0, 9, 2, 3, 2, 0, 11, 0, 2
INVAR-2, Run: 099, F, 55, 0, 0, 58, 0, 9, 2, 3, 2, 0, 10, 1, 2
INVAR-2, Run: 100, F, 58, 0, 0, 57, 0, 6, 3, 2, 3, 0, 8, 1, 3
INVAR-20, Run: 001, F, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 002, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 003, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 004, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 005, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 006, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 007, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 008, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 009, F, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 010, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 011, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 012, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 013, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 014, F, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 015, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 016, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 017, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 018, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 019, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 020, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 021, F, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 022, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 023, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 024, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 025, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 026, F, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 027, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 028, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 029, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 030, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 031, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 032, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 033, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 034, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 035, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 036, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 037, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 038, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 039, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 040, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 041, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 042, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 043, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 044, F, 72, 0, 0, 0, 0, 15, 0, 5, 0, 0, 11, 4, 0
INVAR-20, Run: 045, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 046, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 047, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 048, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 049, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 050, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 051, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 052, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 053, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 054, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 055, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 056, F, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 057, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 058, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 059, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 060, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 061, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 062, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 063, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 064, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 065, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 066, F, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 067, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 068, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 069, F, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 070, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 071, F, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 072, F, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 073, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 074, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 075, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 076, F, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 077, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 078, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 079, F, 70, 0, 0, 0, 0, 15, 0, 5, 0, 0, 13, 2, 0
INVAR-20, Run: 080, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 081, F, 68, 0, 0, 0, 0, 15, 0, 5, 0, 0, 15, 0, 0
INVAR-20, Run: 082, F, 69, 0, 0, 0, 0, 15, 0, 5, 0, 0, 14, 1, 0
INVAR-20, Run: 083, F, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
INVAR-20, Run: 084, F, 71, 0, 0, 0, 0, 15, 0, 5, 0, 0, 12, 3, 0
