Input Number, Run_Number, Result@ 100, X, Y, Z, XP, YP, NEW_REACTION, Reaction1, Reaction2, Reaction3
INVAR-12, Run: 031, F, 0, 0, 326, 0, 196, 63, 67, 263, 67
INVAR-12, Run: 032, F, 0, 0, 312, 0, 182, 56, 74, 256, 74
INVAR-12, Run: 033, F, 0, 0, 330, 0, 200, 65, 65, 265, 65
INVAR-12, Run: 034, F, 0, 0, 344, 0, 214, 72, 58, 272, 58
INVAR-12, Run: 035, F, 0, 0, 334, 0, 204, 67, 63, 267, 63
INVAR-12, Run: 036, F, 0, 0, 330, 0, 200, 65, 65, 265, 65
INVAR-12, Run: 037, F, 0, 0, 342, 0, 212, 71, 59, 271, 59
INVAR-12, Run: 038, F, 0, 0, 324, 0, 194, 62, 68, 262, 68
INVAR-12, Run: 039, F, 0, 0, 324, 0, 194, 62, 68, 262, 68
INVAR-12, Run: 040, F, 0, 0, 350, 0, 220, 75, 55, 275, 55
INVAR-12, Run: 041, F, 0, 0, 326, 0, 196, 63, 67, 263, 67
INVAR-12, Run: 042, F, 0, 0, 348, 0, 218, 74, 56, 274, 56
INVAR-12, Run: 043, F, 0, 0, 342, 0, 212, 71, 59, 271, 59
INVAR-12, Run: 044, F, 0, 0, 322, 0, 192, 61, 69, 261, 69
INVAR-12, Run: 045, F, 0, 0, 314, 0, 184, 57, 73, 257, 73
INVAR-12, Run: 046, F, 0, 0, 338, 0, 208, 69, 61, 269, 61
INVAR-12, Run: 047, F, 0, 0, 318, 0, 188, 59, 71, 259, 71
INVAR-12, Run: 048, F, 0, 0, 324, 0, 194, 62, 68, 262, 68
INVAR-12, Run: 049, F, 0, 0, 350, 0, 220, 75, 55, 275, 55
INVAR-12, Run: 050, F, 0, 0, 334, 0, 204, 67, 63, 267, 63
INVAR-12, Run: 051, F, 0, 0, 320, 0, 190, 60, 70, 260, 70
INVAR-12, Run: 052, F, 0, 0, 330, 0, 200, 65, 65, 265, 65
INVAR-12, Run: 053, F, 0, 0, 336, 0, 206, 68, 62, 268, 62
INVAR-12, Run: 054, F, 0, 0, 300, 0, 170, 50, 80, 250, 80
INVAR-12, Run: 055, F, 0, 0, 306, 0, 176, 53, 77, 253, 77
INVAR-12, Run: 056, F, 0, 0, 350, 0, 220, 75, 55, 275, 55
INVAR-12, Run: 057, F, 0, 0, 314, 0, 184, 57, 73, 257, 73
INVAR-12, Run: 058, F, 0, 0, 328, 0, 198, 64, 66, 264, 66
INVAR-12, Run: 059, F, 0, 0, 342, 0, 212, 71, 59, 271, 59
INVAR-12, Run: 060, F, 0, 0, 334, 0, 204, 67, 63, 267, 63
INVAR-12, Run: 061, F, 0, 0, 320, 0, 190, 60, 70, 260, 70
INVAR-12, Run: 062, F, 0, 0, 312, 0, 182, 56, 74, 256, 74
INVAR-12, Run: 063, F, 0, 0, 346, 0, 216, 73, 57, 273, 57
INVAR-12, Run: 064, F, 0, 0, 334, 0, 204, 67, 63, 267, 63
INVAR-12, Run: 065, F, 0, 0, 332, 0, 202, 66, 64, 266, 64
INVAR-12, Run: 066, F, 0, 0, 346, 0, 216, 73, 57, 273, 57
INVAR-12, Run: 067, F, 0, 0, 342, 0, 212, 71, 59, 271, 59
INVAR-12, Run: 068, F, 0, 0, 334, 0, 204, 67, 63, 267, 63
INVAR-12, Run: 069, F, 0, 0, 344, 0, 214, 72, 58, 272, 58
INVAR-12, Run: 070, F, 0, 0, 360, 0, 230, 80, 50, 280, 50
INVAR-12, Run: 071, F, 0, 0, 338, 0, 208, 69, 61, 269, 61
INVAR-12, Run: 072, F, 0, 0, 342, 0, 212, 71, 59, 271, 59
INVAR-12, Run: 073, F, 0, 0, 330, 0, 200, 65, 65, 265, 65
INVAR-12, Run: 074, F, 0, 0, 334, 0, 204, 67, 63, 267, 63
INVAR-12, Run: 075, F, 0, 0, 322, 0, 192, 61, 69, 261, 69
INVAR-12, Run: 076, F, 0, 0, 322, 0, 192, 61, 69, 261, 69
INVAR-12, Run: 077, F, 0, 0, 332, 0, 202, 66, 64, 266, 64
INVAR-12, Run: 078, F, 0, 0, 326, 0, 196, 63, 67, 263, 67
INVAR-12, Run: 079, F, 0, 0, 354, 0, 224, 77, 53, 277, 53
INVAR-12, Run: 080, F, 0, 0, 336, 0, 206, 68, 62, 268, 62
INVAR-12, Run: 081, F, 0, 0, 332, 0, 202, 66, 64, 266, 64
INVAR-12, Run: 082, F, 0, 0, 326, 0, 196, 63, 67, 263, 67
INVAR-12, Run: 083, F, 0, 0, 348, 0, 218, 74, 56, 274, 56
INVAR-12, Run: 084, F, 0, 0, 336, 0, 206, 68, 62, 268, 62
INVAR-12, Run: 085, F, 0, 0, 318, 0, 188, 59, 71, 259, 71
INVAR-12, Run: 086, F, 0, 0, 326, 0, 196, 63, 67, 263, 67
INVAR-12, Run: 087, F, 0, 0, 344, 0, 214, 72, 58, 272, 58
INVAR-12, Run: 088, F, 0, 0, 332, 0, 202, 66, 64, 266, 64
INVAR-12, Run: 089, F, 0, 0, 316, 0, 186, 58, 72, 258, 72
INVAR-12, Run: 090, F, 0, 0, 304, 0, 174, 52, 78, 252, 78
INVAR-12, Run: 091, F, 0, 0, 322, 0, 192, 61, 69, 261, 69
INVAR-12, Run: 092, F, 0, 0, 332, 0, 202, 66, 64, 266, 64
INVAR-12, Run: 093, F, 0, 0, 328, 0, 198, 64, 66, 264, 66
INVAR-12, Run: 094, F, 0, 0, 326, 0, 196, 63, 67, 263, 67
INVAR-12, Run: 095, F, 0, 0, 344, 0, 214, 72, 58, 272, 58
INVAR-12, Run: 096, F, 0, 0, 322, 0, 192, 61, 69, 261, 69
INVAR-12, Run: 097, F, 0, 0, 320, 0, 190, 60, 70, 260, 70
INVAR-12, Run: 098, F, 0, 0, 316, 0, 186, 58, 72, 258, 72
INVAR-12, Run: 099, F, 0, 0, 348, 0, 218, 74, 56, 274, 56
INVAR-12, Run: 100, F, 0, 0, 336, 0, 206, 68, 62, 268, 62
INVAR-13, Run: 001, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 002, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 003, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 004, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 005, F, 0, 0, 26, 0, 21, 4, 1, 22, 1
INVAR-13, Run: 006, F, 0, 0, 20, 0, 15, 1, 4, 19, 4
INVAR-13, Run: 007, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 008, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 009, F, 0, 0, 26, 0, 21, 4, 1, 22, 1
INVAR-13, Run: 010, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 011, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 012, F, 0, 0, 20, 0, 15, 1, 4, 19, 4
INVAR-13, Run: 013, F, 0, 0, 26, 0, 21, 4, 1, 22, 1
INVAR-13, Run: 014, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 015, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 016, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 017, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 018, F, 0, 0, 20, 0, 15, 1, 4, 19, 4
INVAR-13, Run: 019, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 020, F, 0, 0, 26, 0, 21, 4, 1, 22, 1
INVAR-13, Run: 021, F, 0, 0, 20, 0, 15, 1, 4, 19, 4
INVAR-13, Run: 022, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 023, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 024, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 025, F, 0, 0, 26, 0, 21, 4, 1, 22, 1
INVAR-13, Run: 026, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 027, F, 0, 0, 20, 0, 15, 1, 4, 19, 4
INVAR-13, Run: 028, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 029, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 030, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 031, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 032, F, 0, 0, 20, 0, 15, 1, 4, 19, 4
INVAR-13, Run: 033, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 034, F, 0, 0, 26, 0, 21, 4, 1, 22, 1
INVAR-13, Run: 035, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 036, F, 0, 0, 20, 0, 15, 1, 4, 19, 4
INVAR-13, Run: 037, F, 0, 0, 26, 0, 21, 4, 1, 22, 1
INVAR-13, Run: 038, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 039, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 040, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 041, F, 0, 0, 28, 0, 23, 5, 0, 23, 0
INVAR-13, Run: 042, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 043, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 044, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 045, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 046, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 047, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 048, F, 0, 0, 26, 0, 21, 4, 1, 22, 1
INVAR-13, Run: 049, F, 0, 0, 26, 0, 21, 4, 1, 22, 1
INVAR-13, Run: 050, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 051, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 052, F, 0, 0, 20, 0, 15, 1, 4, 19, 4
INVAR-13, Run: 053, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 054, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 055, F, 0, 0, 20, 0, 15, 1, 4, 19, 4
INVAR-13, Run: 056, F, 0, 0, 20, 0, 15, 1, 4, 19, 4
INVAR-13, Run: 057, F, 0, 0, 26, 0, 21, 4, 1, 22, 1
INVAR-13, Run: 058, F, 0, 0, 26, 0, 21, 4, 1, 22, 1
INVAR-13, Run: 059, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 060, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 061, F, 0, 0, 20, 0, 15, 1, 4, 19, 4
INVAR-13, Run: 062, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 063, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 064, F, 0, 0, 20, 0, 15, 1, 4, 19, 4
INVAR-13, Run: 065, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 066, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 067, F, 0, 0, 28, 0, 23, 5, 0, 23, 0
INVAR-13, Run: 068, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 069, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 070, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 071, F, 0, 0, 20, 0, 15, 1, 4, 19, 4
INVAR-13, Run: 072, F, 0, 0, 20, 0, 15, 1, 4, 19, 4
INVAR-13, Run: 073, F, 0, 0, 26, 0, 21, 4, 1, 22, 1
INVAR-13, Run: 074, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 075, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 076, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 077, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 078, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 079, F, 0, 0, 26, 0, 21, 4, 1, 22, 1
INVAR-13, Run: 080, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 081, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 082, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 083, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 084, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 085, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 086, F, 0, 0, 26, 0, 21, 4, 1, 22, 1
INVAR-13, Run: 087, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 088, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 089, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 090, F, 0, 0, 20, 0, 15, 1, 4, 19, 4
INVAR-13, Run: 091, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 092, F, 0, 0, 26, 0, 21, 4, 1, 22, 1
INVAR-13, Run: 093, F, 0, 0, 26, 0, 21, 4, 1, 22, 1
INVAR-13, Run: 094, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-13, Run: 095, P, 0, 0, 18, 0, 13, 0, 5, 18, 5
INVAR-13, Run: 096, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 097, F, 0, 0, 20, 0, 15, 1, 4, 19, 4
INVAR-13, Run: 098, F, 0, 0, 24, 0, 19, 3, 2, 21, 2
INVAR-13, Run: 099, F, 0, 0, 26, 0, 21, 4, 1, 22, 1
INVAR-13, Run: 100, F, 0, 0, 22, 0, 17, 2, 3, 20, 3
INVAR-14, Run: 001, F, 0, 0, 168, 0, 75, 41, 52, 127, 52
INVAR-14, Run: 002, F, 0, 0, 184, 0, 91, 49, 44, 135, 44
INVAR-14, Run: 003, F, 0, 0, 176, 0, 83, 45, 48, 131, 48
INVAR-14, Run: 004, F, 0, 0, 180, 0, 87, 47, 46, 133, 46
INVAR-14, Run: 005, F, 0, 0, 164, 0, 71, 39, 54, 125, 54
INVAR-14, Run: 006, F, 0, 0, 172, 0, 79, 43, 50, 129, 50
INVAR-14, Run: 007, F, 0, 0, 184, 0, 91, 49, 44, 135, 44
INVAR-14, Run: 008, F, 0, 0, 182, 0, 89, 48, 45, 134, 45
INVAR-14, Run: 009, F, 0, 0, 174, 0, 81, 44, 49, 130, 49
INVAR-14, Run: 010, F, 0, 0, 166, 0, 73, 40, 53, 126, 53
INVAR-14, Run: 011, F, 0, 0, 190, 0, 97, 52, 41, 138, 41
INVAR-14, Run: 012, F, 0, 0, 182, 0, 89, 48, 45, 134, 45
INVAR-14, Run: 013, F, 0, 0, 168, 0, 75, 41, 52, 127, 52
INVAR-14, Run: 014, F, 0, 0, 188, 0, 95, 51, 42, 137, 42
INVAR-14, Run: 015, F, 0, 0, 176, 0, 83, 45, 48, 131, 48
INVAR-14, Run: 016, F, 0, 0, 184, 0, 91, 49, 44, 135, 44
INVAR-14, Run: 017, F, 0, 0, 182, 0, 89, 48, 45, 134, 45
INVAR-14, Run: 018, F, 0, 0, 176, 0, 83, 45, 48, 131, 48
INVAR-14, Run: 019, F, 0, 0, 190, 0, 97, 52, 41, 138, 41
INVAR-14, Run: 020, F, 0, 0, 164, 0, 71, 39, 54, 125, 54
INVAR-14, Run: 021, F, 0, 0, 198, 0, 105, 56, 37, 142, 37
INVAR-14, Run: 022, F, 0, 0, 182, 0, 89, 48, 45, 134, 45
INVAR-14, Run: 023, F, 0, 0, 198, 0, 105, 56, 37, 142, 37
INVAR-14, Run: 024, F, 0, 0, 190, 0, 97, 52, 41, 138, 41
INVAR-14, Run: 025, F, 0, 0, 176, 0, 83, 45, 48, 131, 48
INVAR-14, Run: 026, F, 0, 0, 174, 0, 81, 44, 49, 130, 49
INVAR-14, Run: 027, F, 0, 0, 196, 0, 103, 55, 38, 141, 38
INVAR-14, Run: 028, F, 0, 0, 178, 0, 85, 46, 47, 132, 47
INVAR-14, Run: 029, F, 0, 0, 178, 0, 85, 46, 47, 132, 47
INVAR-14, Run: 030, F, 0, 0, 170, 0, 77, 42, 51, 128, 51
INVAR-14, Run: 031, F, 0, 0, 198, 0, 105, 56, 37, 142, 37
INVAR-14, Run: 032, F, 0, 0, 174, 0, 81, 44, 49, 130, 49
INVAR-14, Run: 033, F, 0, 0, 192, 0, 99, 53, 40, 139, 40
INVAR-14, Run: 034, F, 0, 0, 188, 0, 95, 51, 42, 137, 42
INVAR-14, Run: 035, F, 0, 0, 176, 0, 83, 45, 48, 131, 48
INVAR-14, Run: 036, F, 0, 0, 172, 0, 79, 43, 50, 129, 50
INVAR-14, Run: 037, F, 0, 0, 194, 0, 101, 54, 39, 140, 39
INVAR-14, Run: 038, F, 0, 0, 182, 0, 89, 48, 45, 134, 45
INVAR-14, Run: 039, F, 0, 0, 196, 0, 103, 55, 38, 141, 38
INVAR-14, Run: 040, F, 0, 0, 194, 0, 101, 54, 39, 140, 39
INVAR-14, Run: 041, F, 0, 0, 206, 0, 113, 60, 33, 146, 33
INVAR-14, Run: 042, F, 0, 0, 168, 0, 75, 41, 52, 127, 52
INVAR-14, Run: 043, F, 0, 0, 186, 0, 93, 50, 43, 136, 43
INVAR-14, Run: 044, F, 0, 0, 180, 0, 87, 47, 46, 133, 46
INVAR-14, Run: 045, F, 0, 0, 198, 0, 105, 56, 37, 142, 37
INVAR-14, Run: 046, F, 0, 0, 184, 0, 91, 49, 44, 135, 44
INVAR-14, Run: 047, F, 0, 0, 158, 0, 65, 36, 57, 122, 57
INVAR-14, Run: 048, F, 0, 0, 186, 0, 93, 50, 43, 136, 43
INVAR-14, Run: 049, F, 0, 0, 190, 0, 97, 52, 41, 138, 41
INVAR-14, Run: 050, F, 0, 0, 174, 0, 81, 44, 49, 130, 49
INVAR-14, Run: 051, F, 0, 0, 168, 0, 75, 41, 52, 127, 52
INVAR-14, Run: 052, F, 0, 0, 182, 0, 89, 48, 45, 134, 45
INVAR-14, Run: 053, F, 0, 0, 182, 0, 89, 48, 45, 134, 45
INVAR-14, Run: 054, F, 0, 0, 156, 0, 63, 35, 58, 121, 58
INVAR-14, Run: 055, F, 0, 0, 188, 0, 95, 51, 42, 137, 42
INVAR-14, Run: 056, F, 0, 0, 180, 0, 87, 47, 46, 133, 46
INVAR-14, Run: 057, F, 0, 0, 172, 0, 79, 43, 50, 129, 50
INVAR-14, Run: 058, F, 0, 0, 174, 0, 81, 44, 49, 130, 49
INVAR-14, Run: 059, F, 0, 0, 186, 0, 93, 50, 43, 136, 43
INVAR-14, Run: 060, F, 0, 0, 182, 0, 89, 48, 45, 134, 45
INVAR-14, Run: 061, F, 0, 0, 190, 0, 97, 52, 41, 138, 41
INVAR-14, Run: 062, F, 0, 0, 176, 0, 83, 45, 48, 131, 48
INVAR-14, Run: 063, F, 0, 0, 178, 0, 85, 46, 47, 132, 47
INVAR-14, Run: 064, F, 0, 0, 196, 0, 103, 55, 38, 141, 38
INVAR-14, Run: 065, F, 0, 0, 176, 0, 83, 45, 48, 131, 48
INVAR-14, Run: 066, F, 0, 0, 192, 0, 99, 53, 40, 139, 40
INVAR-14, Run: 067, F, 0, 0, 174, 0, 81, 44, 49, 130, 49
INVAR-14, Run: 068, F, 0, 0, 180, 0, 87, 47, 46, 133, 46
INVAR-14, Run: 069, F, 0, 0, 184, 0, 91, 49, 44, 135, 44
INVAR-14, Run: 070, F, 0, 0, 168, 0, 75, 41, 52, 127, 52
INVAR-14, Run: 071, F, 0, 0, 168, 0, 75, 41, 52, 127, 52
INVAR-14, Run: 072, F, 0, 0, 192, 0, 99, 53, 40, 139, 40
INVAR-14, Run: 073, F, 0, 0, 184, 0, 91, 49, 44, 135, 44
INVAR-14, Run: 074, F, 0, 0, 182, 0, 89, 48, 45, 134, 45
INVAR-14, Run: 075, F, 0, 0, 172, 0, 79, 43, 50, 129, 50
INVAR-14, Run: 076, F, 0, 0, 190, 0, 97, 52, 41, 138, 41
INVAR-14, Run: 077, F, 0, 0, 190, 0, 97, 52, 41, 138, 41
INVAR-14, Run: 078, F, 0, 0, 184, 0, 91, 49, 44, 135, 44
INVAR-14, Run: 079, F, 0, 0, 186, 0, 93, 50, 43, 136, 43
INVAR-14, Run: 080, F, 0, 0, 174, 0, 81, 44, 49, 130, 49
INVAR-14, Run: 081, F, 0, 0, 196, 0, 103, 55, 38, 141, 38
INVAR-14, Run: 082, F, 0, 0, 164, 0, 71, 39, 54, 125, 54
INVAR-14, Run: 083, F, 0, 0, 176, 0, 83, 45, 48, 131, 48
INVAR-14, Run: 084, F, 0, 0, 164, 0, 71, 39, 54, 125, 54
INVAR-14, Run: 085, F, 0, 0, 176, 0, 83, 45, 48, 131, 48
INVAR-14, Run: 086, F, 0, 0, 168, 0, 75, 41, 52, 127, 52
INVAR-14, Run: 087, F, 0, 0, 182, 0, 89, 48, 45, 134, 45
INVAR-14, Run: 088, F, 0, 0, 174, 0, 81, 44, 49, 130, 49
INVAR-14, Run: 089, F, 0, 0, 172, 0, 79, 43, 50, 129, 50
INVAR-14, Run: 090, F, 0, 0, 170, 0, 77, 42, 51, 128, 51
INVAR-14, Run: 091, F, 0, 0, 170, 0, 77, 42, 51, 128, 51
INVAR-14, Run: 092, F, 0, 0, 196, 0, 103, 55, 38, 141, 38
INVAR-14, Run: 093, F, 0, 0, 166, 0, 73, 40, 53, 126, 53
INVAR-14, Run: 094, F, 0, 0, 174, 0, 81, 44, 49, 130, 49
INVAR-14, Run: 095, F, 0, 0, 170, 0, 77, 42, 51, 128, 51
INVAR-14, Run: 096, F, 0, 0, 182, 0, 89, 48, 45, 134, 45
INVAR-14, Run: 097, F, 0, 0, 182, 0, 89, 48, 45, 134, 45
INVAR-14, Run: 098, F, 0, 0, 202, 0, 109, 58, 35, 144, 35
INVAR-14, Run: 099, F, 0, 0, 184, 0, 91, 49, 44, 135, 44
INVAR-14, Run: 100, F, 0, 0, 176, 0, 83, 45, 48, 131, 48
INVAR-15, Run: 001, F, 0, 0, 340, 0, 167, 89, 84, 251, 84
INVAR-15, Run: 002, F, 0, 0, 336, 0, 163, 87, 86, 249, 86
INVAR-15, Run: 003, F, 0, 0, 340, 0, 167, 89, 84, 251, 84
INVAR-15, Run: 004, F, 0, 0, 324, 0, 151, 81, 92, 243, 92
INVAR-15, Run: 005, F, 0, 0, 318, 0, 145, 78, 95, 240, 95
INVAR-15, Run: 006, F, 0, 0, 332, 0, 159, 85, 88, 247, 88
INVAR-15, Run: 007, F, 0, 0, 352, 0, 179, 95, 78, 257, 78
INVAR-15, Run: 008, F, 0, 0, 332, 0, 159, 85, 88, 247, 88
INVAR-15, Run: 009, F, 0, 0, 310, 0, 137, 74, 99, 236, 99
INVAR-15, Run: 010, F, 0, 0, 338, 0, 165, 88, 85, 250, 85
INVAR-15, Run: 011, F, 0, 0, 362, 0, 189, 100, 73, 262, 73
INVAR-15, Run: 012, F, 0, 0, 340, 0, 167, 89, 84, 251, 84
INVAR-15, Run: 013, F, 0, 0, 326, 0, 153, 82, 91, 244, 91
INVAR-15, Run: 014, F, 0, 0, 352, 0, 179, 95, 78, 257, 78
INVAR-15, Run: 015, F, 0, 0, 314, 0, 141, 76, 97, 238, 97
INVAR-15, Run: 016, F, 0, 0, 338, 0, 165, 88, 85, 250, 85
INVAR-15, Run: 017, F, 0, 0, 332, 0, 159, 85, 88, 247, 88
INVAR-15, Run: 018, F, 0, 0, 328, 0, 155, 83, 90, 245, 90
INVAR-15, Run: 019, F, 0, 0, 352, 0, 179, 95, 78, 257, 78
INVAR-15, Run: 020, F, 0, 0, 340, 0, 167, 89, 84, 251, 84
INVAR-15, Run: 021, F, 0, 0, 324, 0, 151, 81, 92, 243, 92
INVAR-15, Run: 022, F, 0, 0, 332, 0, 159, 85, 88, 247, 88
INVAR-15, Run: 023, F, 0, 0, 324, 0, 151, 81, 92, 243, 92
INVAR-15, Run: 024, F, 0, 0, 332, 0, 159, 85, 88, 247, 88
INVAR-15, Run: 025, F, 0, 0, 336, 0, 163, 87, 86, 249, 86
INVAR-15, Run: 026, F, 0, 0, 334, 0, 161, 86, 87, 248, 87
INVAR-15, Run: 027, F, 0, 0, 344, 0, 171, 91, 82, 253, 82
INVAR-15, Run: 028, F, 0, 0, 314, 0, 141, 76, 97, 238, 97
INVAR-15, Run: 029, F, 0, 0, 304, 0, 131, 71, 102, 233, 102
INVAR-15, Run: 030, F, 0, 0, 348, 0, 175, 93, 80, 255, 80
INVAR-15, Run: 031, F, 0, 0, 320, 0, 147, 79, 94, 241, 94
INVAR-15, Run: 032, F, 0, 0, 330, 0, 157, 84, 89, 246, 89
INVAR-15, Run: 033, F, 0, 0, 320, 0, 147, 79, 94, 241, 94
INVAR-15, Run: 034, F, 0, 0, 332, 0, 159, 85, 88, 247, 88
INVAR-15, Run: 035, F, 0, 0, 356, 0, 183, 97, 76, 259, 76
INVAR-15, Run: 036, F, 0, 0, 328, 0, 155, 83, 90, 245, 90
INVAR-15, Run: 037, F, 0, 0, 324, 0, 151, 81, 92, 243, 92
INVAR-15, Run: 038, F, 0, 0, 324, 0, 151, 81, 92, 243, 92
INVAR-15, Run: 039, F, 0, 0, 330, 0, 157, 84, 89, 246, 89
INVAR-15, Run: 040, F, 0, 0, 314, 0, 141, 76, 97, 238, 97
INVAR-15, Run: 041, F, 0, 0, 340, 0, 167, 89, 84, 251, 84
INVAR-15, Run: 042, F, 0, 0, 312, 0, 139, 75, 98, 237, 98
INVAR-15, Run: 043, F, 0, 0, 344, 0, 171, 91, 82, 253, 82
INVAR-15, Run: 044, F, 0, 0, 336, 0, 163, 87, 86, 249, 86
INVAR-15, Run: 045, F, 0, 0, 324, 0, 151, 81, 92, 243, 92
INVAR-15, Run: 046, F, 0, 0, 334, 0, 161, 86, 87, 248, 87
INVAR-15, Run: 047, F, 0, 0, 328, 0, 155, 83, 90, 245, 90
INVAR-15, Run: 048, F, 0, 0, 310, 0, 137, 74, 99, 236, 99
INVAR-15, Run: 049, F, 0, 0, 334, 0, 161, 86, 87, 248, 87
INVAR-15, Run: 050, F, 0, 0, 304, 0, 131, 71, 102, 233, 102
INVAR-15, Run: 051, F, 0, 0, 334, 0, 161, 86, 87, 248, 87
INVAR-15, Run: 052, F, 0, 0, 308, 0, 135, 73, 100, 235, 100
INVAR-15, Run: 053, F, 0, 0, 334, 0, 161, 86, 87, 248, 87
INVAR-15, Run: 054, F, 0, 0, 330, 0, 157, 84, 89, 246, 89
INVAR-15, Run: 055, F, 0, 0, 294, 0, 121, 66, 107, 228, 107
INVAR-15, Run: 056, F, 0, 0, 344, 0, 171, 91, 82, 253, 82
INVAR-15, Run: 057, F, 0, 0, 330, 0, 157, 84, 89, 246, 89
INVAR-15, Run: 058, F, 0, 0, 328, 0, 155, 83, 90, 245, 90
INVAR-15, Run: 059, F, 0, 0, 324, 0, 151, 81, 92, 243, 92
INVAR-15, Run: 060, F, 0, 0, 322, 0, 149, 80, 93, 242, 93
INVAR-15, Run: 061, F, 0, 0, 336, 0, 163, 87, 86, 249, 86
