Input Number, Run_Number, Result@ 100, Y, X1, X2, NEW_REACTION, Reaction1, Reaction2
INVAR-23, Run: 097, P, 43, 0, 0, 4251, 100, 57
INVAR-23, Run: 098, P, 43, 0, 0, 4124, 100, 57
INVAR-23, Run: 099, P, 43, 0, 0, 4195, 100, 57
INVAR-23, Run: 100, P, 43, 0, 0, 4255, 100, 57
INVAR-24, Run: 001, P, 35, 0, 0, 3439, 200, 165
INVAR-24, Run: 002, P, 35, 0, 0, 3438, 200, 165
INVAR-24, Run: 003, P, 35, 0, 0, 3483, 200, 165
INVAR-24, Run: 004, P, 35, 0, 0, 3380, 200, 165
INVAR-24, Run: 005, P, 35, 0, 0, 3567, 200, 165
INVAR-24, Run: 006, P, 35, 0, 0, 3500, 200, 165
INVAR-24, Run: 007, P, 35, 0, 0, 3458, 200, 165
INVAR-24, Run: 008, P, 35, 0, 0, 3411, 200, 165
INVAR-24, Run: 009, P, 35, 0, 0, 3362, 200, 165
INVAR-24, Run: 010, P, 35, 0, 0, 3409, 200, 165
INVAR-24, Run: 011, P, 35, 0, 0, 3419, 200, 165
INVAR-24, Run: 012, P, 35, 0, 0, 3427, 200, 165
INVAR-24, Run: 013, P, 35, 0, 0, 3417, 200, 165
INVAR-24, Run: 014, P, 35, 0, 0, 3364, 200, 165
INVAR-24, Run: 015, P, 35, 0, 0, 3418, 200, 165
INVAR-24, Run: 016, P, 35, 0, 0, 3494, 200, 165
INVAR-24, Run: 017, P, 35, 0, 0, 3463, 200, 165
INVAR-24, Run: 018, P, 35, 0, 0, 3417, 200, 165
INVAR-24, Run: 019, P, 35, 0, 0, 3459, 200, 165
INVAR-24, Run: 020, P, 35, 0, 0, 3513, 200, 165
INVAR-24, Run: 021, P, 35, 0, 0, 3426, 200, 165
INVAR-24, Run: 022, P, 35, 0, 0, 3365, 200, 165
INVAR-24, Run: 023, P, 35, 0, 0, 3300, 200, 165
INVAR-24, Run: 024, P, 35, 0, 0, 3397, 200, 165
INVAR-24, Run: 025, P, 35, 0, 0, 3321, 200, 165
INVAR-24, Run: 026, P, 35, 0, 0, 3477, 200, 165
INVAR-24, Run: 027, P, 35, 0, 0, 3342, 200, 165
INVAR-24, Run: 028, P, 35, 0, 0, 3394, 200, 165
INVAR-24, Run: 029, P, 35, 0, 0, 3408, 200, 165
INVAR-24, Run: 030, P, 35, 0, 0, 3445, 200, 165
INVAR-24, Run: 031, P, 35, 0, 0, 3294, 200, 165
INVAR-24, Run: 032, P, 35, 0, 0, 3473, 200, 165
INVAR-24, Run: 033, P, 35, 0, 0, 3431, 200, 165
INVAR-24, Run: 034, P, 35, 0, 0, 3443, 200, 165
INVAR-24, Run: 035, P, 35, 0, 0, 3439, 200, 165
INVAR-24, Run: 036, P, 35, 0, 0, 3449, 200, 165
INVAR-24, Run: 037, P, 35, 0, 0, 3485, 200, 165
INVAR-24, Run: 038, P, 35, 0, 0, 3446, 200, 165
INVAR-24, Run: 039, P, 35, 0, 0, 3374, 200, 165
INVAR-24, Run: 040, P, 35, 0, 0, 3316, 200, 165
INVAR-24, Run: 041, P, 35, 0, 0, 3386, 200, 165
INVAR-24, Run: 042, P, 35, 0, 0, 3392, 200, 165
INVAR-24, Run: 043, P, 35, 0, 0, 3363, 200, 165
INVAR-24, Run: 044, P, 35, 0, 0, 3386, 200, 165
INVAR-24, Run: 045, P, 35, 0, 0, 3324, 200, 165
INVAR-24, Run: 046, P, 35, 0, 0, 3328, 200, 165
INVAR-24, Run: 047, P, 35, 0, 0, 3342, 200, 165
INVAR-24, Run: 048, P, 35, 0, 0, 3492, 200, 165
INVAR-24, Run: 049, P, 35, 0, 0, 3413, 200, 165
INVAR-24, Run: 050, P, 35, 0, 0, 3454, 200, 165
INVAR-24, Run: 051, P, 35, 0, 0, 3325, 200, 165
INVAR-24, Run: 052, P, 35, 0, 0, 3372, 200, 165
INVAR-24, Run: 053, P, 35, 0, 0, 3420, 200, 165
INVAR-24, Run: 054, P, 35, 0, 0, 3400, 200, 165
INVAR-24, Run: 055, P, 35, 0, 0, 3387, 200, 165
INVAR-24, Run: 056, P, 35, 0, 0, 3402, 200, 165
INVAR-24, Run: 057, P, 35, 0, 0, 3481, 200, 165
INVAR-24, Run: 058, P, 35, 0, 0, 3431, 200, 165
INVAR-24, Run: 059, P, 35, 0, 0, 3334, 200, 165
INVAR-24, Run: 060, P, 35, 0, 0, 3414, 200, 165
INVAR-24, Run: 061, P, 35, 0, 0, 3261, 200, 165
INVAR-24, Run: 062, P, 35, 0, 0, 3257, 200, 165
INVAR-24, Run: 063, P, 35, 0, 0, 3426, 200, 165
INVAR-24, Run: 064, P, 35, 0, 0, 3419, 200, 165
INVAR-24, Run: 065, P, 35, 0, 0, 3468, 200, 165
INVAR-24, Run: 066, P, 35, 0, 0, 3459, 200, 165
INVAR-24, Run: 067, P, 35, 0, 0, 3296, 200, 165
INVAR-24, Run: 068, P, 35, 0, 0, 3546, 200, 165
INVAR-24, Run: 069, P, 35, 0, 0, 3395, 200, 165
INVAR-24, Run: 070, P, 35, 0, 0, 3459, 200, 165
INVAR-24, Run: 071, P, 35, 0, 0, 3411, 200, 165
INVAR-24, Run: 072, P, 35, 0, 0, 3344, 200, 165
INVAR-24, Run: 073, P, 35, 0, 0, 3467, 200, 165
INVAR-24, Run: 074, P, 35, 0, 0, 3425, 200, 165
INVAR-24, Run: 075, P, 35, 0, 0, 3398, 200, 165
INVAR-24, Run: 076, P, 35, 0, 0, 3411, 200, 165
INVAR-24, Run: 077, P, 35, 0, 0, 3380, 200, 165
INVAR-24, Run: 078, P, 35, 0, 0, 3425, 200, 165
INVAR-24, Run: 079, P, 35, 0, 0, 3342, 200, 165
INVAR-24, Run: 080, P, 35, 0, 0, 3419, 200, 165
INVAR-24, Run: 081, P, 35, 0, 0, 3471, 200, 165
INVAR-24, Run: 082, P, 35, 0, 0, 3435, 200, 165
INVAR-24, Run: 083, P, 35, 0, 0, 3473, 200, 165
INVAR-24, Run: 084, P, 35, 0, 0, 3419, 200, 165
INVAR-24, Run: 085, P, 35, 0, 0, 3434, 200, 165
INVAR-24, Run: 086, P, 35, 0, 0, 3395, 200, 165
INVAR-24, Run: 087, P, 35, 0, 0, 3360, 200, 165
INVAR-24, Run: 088, P, 35, 0, 0, 3460, 200, 165
INVAR-24, Run: 089, P, 35, 0, 0, 3460, 200, 165
INVAR-24, Run: 090, P, 35, 0, 0, 3484, 200, 165
INVAR-24, Run: 091, P, 35, 0, 0, 3348, 200, 165
INVAR-24, Run: 092, P, 35, 0, 0, 3332, 200, 165
INVAR-24, Run: 093, P, 35, 0, 0, 3416, 200, 165
INVAR-24, Run: 094, P, 35, 0, 0, 3287, 200, 165
INVAR-24, Run: 095, P, 35, 0, 0, 3480, 200, 165
INVAR-24, Run: 096, P, 35, 0, 0, 3427, 200, 165
INVAR-24, Run: 097, P, 35, 0, 0, 3407, 200, 165
INVAR-24, Run: 098, P, 35, 0, 0, 3405, 200, 165
INVAR-24, Run: 099, P, 35, 0, 0, 3411, 200, 165
INVAR-24, Run: 100, P, 35, 0, 0, 3397, 200, 165
INVAR-25, Run: 001, P, 18, 0, 0, 1825, 18, 0
INVAR-25, Run: 002, P, 18, 0, 0, 1683, 18, 0
INVAR-25, Run: 003, P, 18, 0, 0, 1849, 18, 0
INVAR-25, Run: 004, P, 18, 0, 0, 1815, 18, 0
INVAR-25, Run: 005, P, 18, 0, 0, 1845, 18, 0
INVAR-25, Run: 006, P, 18, 0, 0, 1782, 18, 0
INVAR-25, Run: 007, P, 18, 0, 0, 1725, 18, 0
INVAR-25, Run: 008, P, 18, 0, 0, 1740, 18, 0
INVAR-25, Run: 009, P, 18, 0, 0, 1846, 18, 0
INVAR-25, Run: 010, P, 18, 0, 0, 1769, 18, 0
INVAR-25, Run: 011, P, 18, 0, 0, 1831, 18, 0
INVAR-25, Run: 012, P, 18, 0, 0, 1782, 18, 0
INVAR-25, Run: 013, P, 18, 0, 0, 1819, 18, 0
INVAR-25, Run: 014, P, 18, 0, 0, 1846, 18, 0
INVAR-25, Run: 015, P, 18, 0, 0, 1779, 18, 0
INVAR-25, Run: 016, P, 18, 0, 0, 1788, 18, 0
INVAR-25, Run: 017, P, 18, 0, 0, 1766, 18, 0
INVAR-25, Run: 018, P, 18, 0, 0, 1722, 18, 0
INVAR-25, Run: 019, P, 18, 0, 0, 1849, 18, 0
INVAR-25, Run: 020, P, 18, 0, 0, 1744, 18, 0
INVAR-25, Run: 021, P, 18, 0, 0, 1784, 18, 0
INVAR-25, Run: 022, P, 18, 0, 0, 1773, 18, 0
INVAR-25, Run: 023, P, 18, 0, 0, 1768, 18, 0
INVAR-25, Run: 024, P, 18, 0, 0, 1807, 18, 0
INVAR-25, Run: 025, P, 18, 0, 0, 1796, 18, 0
INVAR-25, Run: 026, P, 18, 0, 0, 1740, 18, 0
INVAR-25, Run: 027, P, 18, 0, 0, 1807, 18, 0
INVAR-25, Run: 028, P, 18, 0, 0, 1737, 18, 0
INVAR-25, Run: 029, P, 18, 0, 0, 1782, 18, 0
INVAR-25, Run: 030, P, 18, 0, 0, 1710, 18, 0
INVAR-25, Run: 031, P, 18, 0, 0, 1787, 18, 0
INVAR-25, Run: 032, P, 18, 0, 0, 1772, 18, 0
INVAR-25, Run: 033, P, 18, 0, 0, 1735, 18, 0
INVAR-25, Run: 034, P, 18, 0, 0, 1817, 18, 0
INVAR-25, Run: 035, P, 18, 0, 0, 1751, 18, 0
INVAR-25, Run: 036, P, 18, 0, 0, 1662, 18, 0
INVAR-25, Run: 037, P, 18, 0, 0, 1743, 18, 0
INVAR-25, Run: 038, P, 18, 0, 0, 1753, 18, 0
INVAR-25, Run: 039, P, 18, 0, 0, 1718, 18, 0
INVAR-25, Run: 040, P, 18, 0, 0, 1792, 18, 0
INVAR-25, Run: 041, P, 18, 0, 0, 1727, 18, 0
INVAR-25, Run: 042, P, 18, 0, 0, 1767, 18, 0
INVAR-25, Run: 043, P, 18, 0, 0, 1807, 18, 0
INVAR-25, Run: 044, P, 18, 0, 0, 1819, 18, 0
INVAR-25, Run: 045, P, 18, 0, 0, 1814, 18, 0
INVAR-25, Run: 046, P, 18, 0, 0, 1806, 18, 0
INVAR-25, Run: 047, P, 18, 0, 0, 1700, 18, 0
INVAR-25, Run: 048, P, 18, 0, 0, 1722, 18, 0
INVAR-25, Run: 049, P, 18, 0, 0, 1831, 18, 0
INVAR-25, Run: 050, P, 18, 0, 0, 1791, 18, 0
INVAR-25, Run: 051, P, 18, 0, 0, 1731, 18, 0
INVAR-25, Run: 052, P, 18, 0, 0, 1804, 18, 0
INVAR-25, Run: 053, P, 18, 0, 0, 1733, 18, 0
INVAR-25, Run: 054, P, 18, 0, 0, 1799, 18, 0
INVAR-25, Run: 055, P, 18, 0, 0, 1756, 18, 0
INVAR-25, Run: 056, P, 18, 0, 0, 1808, 18, 0
INVAR-25, Run: 057, P, 18, 0, 0, 1755, 18, 0
INVAR-25, Run: 058, P, 18, 0, 0, 1762, 18, 0
INVAR-25, Run: 059, P, 18, 0, 0, 1810, 18, 0
INVAR-25, Run: 060, P, 18, 0, 0, 1767, 18, 0
INVAR-25, Run: 061, P, 18, 0, 0, 1720, 18, 0
INVAR-25, Run: 062, P, 18, 0, 0, 1794, 18, 0
INVAR-25, Run: 063, P, 18, 0, 0, 1783, 18, 0
INVAR-25, Run: 064, P, 18, 0, 0, 1841, 18, 0
INVAR-25, Run: 065, P, 18, 0, 0, 1774, 18, 0
INVAR-25, Run: 066, P, 18, 0, 0, 1731, 18, 0
INVAR-25, Run: 067, P, 18, 0, 0, 1744, 18, 0
INVAR-25, Run: 068, P, 18, 0, 0, 1809, 18, 0
INVAR-25, Run: 069, P, 18, 0, 0, 1771, 18, 0
INVAR-25, Run: 070, P, 18, 0, 0, 1785, 18, 0
INVAR-25, Run: 071, P, 18, 0, 0, 1780, 18, 0
INVAR-25, Run: 072, P, 18, 0, 0, 1823, 18, 0
INVAR-25, Run: 073, P, 18, 0, 0, 1845, 18, 0
INVAR-25, Run: 074, P, 18, 0, 0, 1820, 18, 0
INVAR-25, Run: 075, P, 18, 0, 0, 1828, 18, 0
INVAR-25, Run: 076, P, 18, 0, 0, 1765, 18, 0
INVAR-25, Run: 077, P, 18, 0, 0, 1763, 18, 0
INVAR-25, Run: 078, P, 18, 0, 0, 1741, 18, 0
INVAR-25, Run: 079, P, 18, 0, 0, 1780, 18, 0
INVAR-25, Run: 080, P, 18, 0, 0, 1688, 18, 0
INVAR-25, Run: 081, P, 18, 0, 0, 1813, 18, 0
INVAR-25, Run: 082, P, 18, 0, 0, 1682, 18, 0
INVAR-25, Run: 083, P, 18, 0, 0, 1849, 18, 0
INVAR-25, Run: 084, P, 18, 0, 0, 1821, 18, 0
INVAR-25, Run: 085, P, 18, 0, 0, 1785, 18, 0
INVAR-25, Run: 086, P, 18, 0, 0, 1823, 18, 0
INVAR-25, Run: 087, P, 18, 0, 0, 1755, 18, 0
INVAR-25, Run: 088, P, 18, 0, 0, 1819, 18, 0
INVAR-25, Run: 089, P, 18, 0, 0, 1790, 18, 0
INVAR-25, Run: 090, P, 18, 0, 0, 1753, 18, 0
INVAR-25, Run: 091, P, 18, 0, 0, 1741, 18, 0
INVAR-25, Run: 092, P, 18, 0, 0, 1751, 18, 0
INVAR-25, Run: 093, P, 18, 0, 0, 1761, 18, 0
INVAR-25, Run: 094, P, 18, 0, 0, 1759, 18, 0
INVAR-25, Run: 095, P, 18, 0, 0, 1798, 18, 0
INVAR-25, Run: 096, P, 18, 0, 0, 1790, 18, 0
INVAR-25, Run: 097, P, 18, 0, 0, 1720, 18, 0
INVAR-25, Run: 098, P, 18, 0, 0, 1801, 18, 0
INVAR-25, Run: 099, P, 18, 0, 0, 1804, 18, 0
INVAR-25, Run: 100, P, 18, 0, 0, 1768, 18, 0
INVAR-26, Run: 001, P, 88, 0, 0, 8666, 88, 0
INVAR-26, Run: 002, P, 88, 0, 0, 8697, 88, 0
INVAR-26, Run: 003, P, 88, 0, 0, 8520, 88, 0
INVAR-26, Run: 004, P, 88, 0, 0, 8721, 88, 0
INVAR-26, Run: 005, P, 88, 0, 0, 8801, 88, 0
INVAR-26, Run: 006, P, 88, 0, 0, 8742, 88, 0
INVAR-26, Run: 007, P, 88, 0, 0, 8803, 88, 0
INVAR-26, Run: 008, P, 88, 0, 0, 8715, 88, 0
INVAR-26, Run: 009, P, 88, 0, 0, 8735, 88, 0
INVAR-26, Run: 010, P, 88, 0, 0, 8824, 88, 0
INVAR-26, Run: 011, P, 88, 0, 0, 8636, 88, 0
INVAR-26, Run: 012, P, 88, 0, 0, 8615, 88, 0
INVAR-26, Run: 013, P, 88, 0, 0, 8641, 88, 0
INVAR-26, Run: 014, P, 88, 0, 0, 8762, 88, 0
INVAR-26, Run: 015, P, 88, 0, 0, 8717, 88, 0
INVAR-26, Run: 016, P, 88, 0, 0, 8682, 88, 0
INVAR-26, Run: 017, P, 88, 0, 0, 8538, 88, 0
INVAR-26, Run: 018, P, 88, 0, 0, 8846, 88, 0
INVAR-26, Run: 019, P, 88, 0, 0, 8610, 88, 0
INVAR-26, Run: 020, P, 88, 0, 0, 8909, 88, 0
INVAR-26, Run: 021, P, 88, 0, 0, 8720, 88, 0
INVAR-26, Run: 022, P, 88, 0, 0, 8682, 88, 0
INVAR-26, Run: 023, P, 88, 0, 0, 8825, 88, 0
INVAR-26, Run: 024, P, 88, 0, 0, 8626, 88, 0
INVAR-26, Run: 025, P, 88, 0, 0, 8770, 88, 0
INVAR-26, Run: 026, P, 88, 0, 0, 8570, 88, 0
INVAR-26, Run: 027, P, 88, 0, 0, 8616, 88, 0
INVAR-26, Run: 028, P, 88, 0, 0, 8651, 88, 0
INVAR-26, Run: 029, P, 88, 0, 0, 8768, 88, 0
INVAR-26, Run: 030, P, 88, 0, 0, 8618, 88, 0
INVAR-26, Run: 031, P, 88, 0, 0, 8753, 88, 0
INVAR-26, Run: 032, P, 88, 0, 0, 8706, 88, 0
INVAR-26, Run: 033, P, 88, 0, 0, 8785, 88, 0
INVAR-26, Run: 034, P, 88, 0, 0, 8738, 88, 0
INVAR-26, Run: 035, P, 88, 0, 0, 8647, 88, 0
INVAR-26, Run: 036, P, 88, 0, 0, 8686, 88, 0
INVAR-26, Run: 037, P, 88, 0, 0, 8652, 88, 0
INVAR-26, Run: 038, P, 88, 0, 0, 8669, 88, 0
INVAR-26, Run: 039, P, 88, 0, 0, 8679, 88, 0
INVAR-26, Run: 040, P, 88, 0, 0, 8703, 88, 0
INVAR-26, Run: 041, P, 88, 0, 0, 8779, 88, 0
INVAR-26, Run: 042, P, 88, 0, 0, 8703, 88, 0
INVAR-26, Run: 043, P, 88, 0, 0, 8563, 88, 0
INVAR-26, Run: 044, P, 88, 0, 0, 8740, 88, 0
INVAR-26, Run: 045, P, 88, 0, 0, 8650, 88, 0
INVAR-26, Run: 046, P, 88, 0, 0, 8758, 88, 0
INVAR-26, Run: 047, P, 88, 0, 0, 8841, 88, 0
INVAR-26, Run: 048, P, 88, 0, 0, 8772, 88, 0
INVAR-26, Run: 049, P, 88, 0, 0, 8654, 88, 0
INVAR-26, Run: 050, P, 88, 0, 0, 8798, 88, 0
INVAR-26, Run: 051, P, 88, 0, 0, 8851, 88, 0
INVAR-26, Run: 052, P, 88, 0, 0, 8886, 88, 0
INVAR-26, Run: 053, P, 88, 0, 0, 8731, 88, 0
INVAR-26, Run: 054, P, 88, 0, 0, 8582, 88, 0
INVAR-26, Run: 055, P, 88, 0, 0, 8632, 88, 0
INVAR-26, Run: 056, P, 88, 0, 0, 8648, 88, 0
INVAR-26, Run: 057, P, 88, 0, 0, 8793, 88, 0
INVAR-26, Run: 058, P, 88, 0, 0, 8758, 88, 0
INVAR-26, Run: 059, P, 88, 0, 0, 8823, 88, 0
INVAR-26, Run: 060, P, 88, 0, 0, 8704, 88, 0
INVAR-26, Run: 061, P, 88, 0, 0, 8623, 88, 0
INVAR-26, Run: 062, P, 88, 0, 0, 8703, 88, 0
INVAR-26, Run: 063, P, 88, 0, 0, 8758, 88, 0
INVAR-26, Run: 064, P, 88, 0, 0, 8658, 88, 0
INVAR-26, Run: 065, P, 88, 0, 0, 8652, 88, 0
INVAR-26, Run: 066, P, 88, 0, 0, 8713, 88, 0
INVAR-26, Run: 067, P, 88, 0, 0, 8603, 88, 0
INVAR-26, Run: 068, P, 88, 0, 0, 8674, 88, 0
INVAR-26, Run: 069, P, 88, 0, 0, 8830, 88, 0
INVAR-26, Run: 070, P, 88, 0, 0, 8587, 88, 0
INVAR-26, Run: 071, P, 88, 0, 0, 8891, 88, 0
INVAR-26, Run: 072, P, 88, 0, 0, 8563, 88, 0
INVAR-26, Run: 073, P, 88, 0, 0, 8746, 88, 0
INVAR-26, Run: 074, P, 88, 0, 0, 8546, 88, 0
INVAR-26, Run: 075, P, 88, 0, 0, 8697, 88, 0
INVAR-26, Run: 076, P, 88, 0, 0, 8672, 88, 0
INVAR-26, Run: 077, P, 88, 0, 0, 8598, 88, 0
INVAR-26, Run: 078, P, 88, 0, 0, 8594, 88, 0
INVAR-26, Run: 079, P, 88, 0, 0, 8700, 88, 0
INVAR-26, Run: 080, P, 88, 0, 0, 8530, 88, 0
INVAR-26, Run: 081, P, 88, 0, 0, 8658, 88, 0
INVAR-26, Run: 082, P, 88, 0, 0, 8474, 88, 0
INVAR-26, Run: 083, P, 88, 0, 0, 8655, 88, 0
INVAR-26, Run: 084, P, 88, 0, 0, 8798, 88, 0
INVAR-26, Run: 085, P, 88, 0, 0, 8826, 88, 0
INVAR-26, Run: 086, P, 88, 0, 0, 8734, 88, 0
INVAR-26, Run: 087, P, 88, 0, 0, 8781, 88, 0
INVAR-26, Run: 088, P, 88, 0, 0, 8649, 88, 0
INVAR-26, Run: 089, P, 88, 0, 0, 8767, 88, 0
INVAR-26, Run: 090, P, 88, 0, 0, 8926, 88, 0
INVAR-26, Run: 091, P, 88, 0, 0, 8721, 88, 0
INVAR-26, Run: 092, P, 88, 0, 0, 8590, 88, 0
INVAR-26, Run: 093, P, 88, 0, 0, 8833, 88, 0
INVAR-26, Run: 094, P, 88, 0, 0, 8754, 88, 0
INVAR-26, Run: 095, P, 88, 0, 0, 8644, 88, 0
INVAR-26, Run: 096, P, 88, 0, 0, 8731, 88, 0
INVAR-26, Run: 097, P, 88, 0, 0, 8564, 88, 0
INVAR-26, Run: 098, P, 88, 0, 0, 8654, 88, 0
INVAR-26, Run: 099, P, 88, 0, 0, 8621, 88, 0
INVAR-26, Run: 100, P, 88, 0, 0, 8622, 88, 0
INVAR-27, Run: 001, P, 164, 0, 0, 16243, 164, 0
INVAR-27, Run: 002, P, 164, 0, 0, 16214, 164, 0
INVAR-27, Run: 003, P, 164, 0, 0, 16203, 164, 0
INVAR-27, Run: 004, P, 164, 0, 0, 16284, 164, 0
INVAR-27, Run: 005, P, 164, 0, 0, 16119, 164, 0
INVAR-27, Run: 006, P, 164, 0, 0, 16300, 164, 0
INVAR-27, Run: 007, P, 164, 0, 0, 16050, 164, 0
INVAR-27, Run: 008, P, 164, 0, 0, 16272, 164, 0
INVAR-27, Run: 009, P, 164, 0, 0, 16101, 164, 0
INVAR-27, Run: 010, P, 164, 0, 0, 16073, 164, 0
INVAR-27, Run: 011, P, 164, 0, 0, 16191, 164, 0
INVAR-27, Run: 012, P, 164, 0, 0, 16221, 164, 0
INVAR-27, Run: 013, P, 164, 0, 0, 16099, 164, 0
INVAR-27, Run: 014, P, 164, 0, 0, 16167, 164, 0
INVAR-27, Run: 015, P, 164, 0, 0, 16313, 164, 0
INVAR-27, Run: 016, P, 164, 0, 0, 16159, 164, 0
INVAR-27, Run: 017, P, 164, 0, 0, 16176, 164, 0
INVAR-27, Run: 018, P, 164, 0, 0, 16529, 164, 0
INVAR-27, Run: 019, P, 164, 0, 0, 16404, 164, 0
INVAR-27, Run: 020, P, 164, 0, 0, 16171, 164, 0
INVAR-27, Run: 021, P, 164, 0, 0, 16141, 164, 0
INVAR-27, Run: 022, P, 164, 0, 0, 16103, 164, 0
INVAR-27, Run: 023, P, 164, 0, 0, 16189, 164, 0
INVAR-27, Run: 024, P, 164, 0, 0, 16277, 164, 0
INVAR-27, Run: 025, P, 164, 0, 0, 16086, 164, 0
INVAR-27, Run: 026, P, 164, 0, 0, 16227, 164, 0
INVAR-27, Run: 027, P, 164, 0, 0, 16153, 164, 0
INVAR-27, Run: 028, P, 164, 0, 0, 16121, 164, 0
INVAR-27, Run: 029, P, 164, 0, 0, 16496, 164, 0
INVAR-27, Run: 030, P, 164, 0, 0, 16098, 164, 0
INVAR-27, Run: 031, P, 164, 0, 0, 16177, 164, 0
INVAR-27, Run: 032, P, 164, 0, 0, 16088, 164, 0
INVAR-27, Run: 033, P, 164, 0, 0, 16250, 164, 0
INVAR-27, Run: 034, P, 164, 0, 0, 16244, 164, 0
INVAR-27, Run: 035, P, 164, 0, 0, 16051, 164, 0
INVAR-27, Run: 036, P, 164, 0, 0, 16345, 164, 0
INVAR-27, Run: 037, P, 164, 0, 0, 16221, 164, 0
INVAR-27, Run: 038, P, 164, 0, 0, 16329, 164, 0
INVAR-27, Run: 039, P, 164, 0, 0, 16260, 164, 0
INVAR-27, Run: 040, P, 164, 0, 0, 16179, 164, 0
INVAR-27, Run: 041, P, 164, 0, 0, 15991, 164, 0
INVAR-27, Run: 042, P, 164, 0, 0, 16478, 164, 0
INVAR-27, Run: 043, P, 164, 0, 0, 16068, 164, 0
INVAR-27, Run: 044, P, 164, 0, 0, 16066, 164, 0
INVAR-27, Run: 045, P, 164, 0, 0, 16195, 164, 0
INVAR-27, Run: 046, P, 164, 0, 0, 16139, 164, 0
INVAR-27, Run: 047, P, 164, 0, 0, 16362, 164, 0
INVAR-27, Run: 048, P, 164, 0, 0, 16194, 164, 0
INVAR-27, Run: 049, P, 164, 0, 0, 16226, 164, 0
INVAR-27, Run: 050, P, 164, 0, 0, 16015, 164, 0
INVAR-27, Run: 051, P, 164, 0, 0, 16044, 164, 0
INVAR-27, Run: 052, P, 164, 0, 0, 16034, 164, 0
INVAR-27, Run: 053, P, 164, 0, 0, 16138, 164, 0
INVAR-27, Run: 054, P, 164, 0, 0, 16503, 164, 0
INVAR-27, Run: 055, P, 164, 0, 0, 16184, 164, 0
INVAR-27, Run: 056, P, 164, 0, 0, 16129, 164, 0
INVAR-27, Run: 057, P, 164, 0, 0, 16349, 164, 0
INVAR-27, Run: 058, P, 164, 0, 0, 16277, 164, 0
INVAR-27, Run: 059, P, 164, 0, 0, 16432, 164, 0
INVAR-27, Run: 060, P, 164, 0, 0, 16111, 164, 0
INVAR-27, Run: 061, P, 164, 0, 0, 16425, 164, 0
INVAR-27, Run: 062, P, 164, 0, 0, 16339, 164, 0
INVAR-27, Run: 063, P, 164, 0, 0, 16285, 164, 0
INVAR-27, Run: 064, P, 164, 0, 0, 16223, 164, 0
INVAR-27, Run: 065, P, 164, 0, 0, 16110, 164, 0
INVAR-27, Run: 066, P, 164, 0, 0, 15922, 164, 0
INVAR-27, Run: 067, P, 164, 0, 0, 16282, 164, 0
INVAR-27, Run: 068, P, 164, 0, 0, 16092, 164, 0
INVAR-27, Run: 069, P, 164, 0, 0, 16321, 164, 0
INVAR-27, Run: 070, P, 164, 0, 0, 16256, 164, 0
INVAR-27, Run: 071, P, 164, 0, 0, 16120, 164, 0
INVAR-27, Run: 072, P, 164, 0, 0, 16540, 164, 0
INVAR-27, Run: 073, P, 164, 0, 0, 16218, 164, 0
INVAR-27, Run: 074, P, 164, 0, 0, 16184, 164, 0
INVAR-27, Run: 075, P, 164, 0, 0, 16105, 164, 0
INVAR-27, Run: 076, P, 164, 0, 0, 16064, 164, 0
INVAR-27, Run: 077, P, 164, 0, 0, 16390, 164, 0
INVAR-27, Run: 078, P, 164, 0, 0, 16188, 164, 0
INVAR-27, Run: 079, P, 164, 0, 0, 16154, 164, 0
INVAR-27, Run: 080, P, 164, 0, 0, 16025, 164, 0
INVAR-27, Run: 081, P, 164, 0, 0, 16264, 164, 0
INVAR-27, Run: 082, P, 164, 0, 0, 16144, 164, 0
INVAR-27, Run: 083, P, 164, 0, 0, 16110, 164, 0
INVAR-27, Run: 084, P, 164, 0, 0, 16214, 164, 0
INVAR-27, Run: 085, P, 164, 0, 0, 16071, 164, 0
INVAR-27, Run: 086, P, 164, 0, 0, 16246, 164, 0
INVAR-27, Run: 087, P, 164, 0, 0, 16378, 164, 0
INVAR-27, Run: 088, P, 164, 0, 0, 16267, 164, 0
INVAR-27, Run: 089, P, 164, 0, 0, 16270, 164, 0
INVAR-27, Run: 090, P, 164, 0, 0, 16271, 164, 0
INVAR-27, Run: 091, P, 164, 0, 0, 16378, 164, 0
INVAR-27, Run: 092, P, 164, 0, 0, 16316, 164, 0
INVAR-27, Run: 093, P, 164, 0, 0, 16277, 164, 0
INVAR-27, Run: 094, P, 164, 0, 0, 16529, 164, 0
INVAR-27, Run: 095, P, 164, 0, 0, 16425, 164, 0
INVAR-27, Run: 096, P, 164, 0, 0, 16223, 164, 0
INVAR-27, Run: 097, P, 164, 0, 0, 16355, 164, 0
INVAR-27, Run: 098, P, 164, 0, 0, 16037, 164, 0
INVAR-27, Run: 099, P, 164, 0, 0, 16370, 164, 0
INVAR-27, Run: 100, P, 164, 0, 0, 16265, 164, 0
INVAR-28, Run: 001, P, 9, 0, 0, 882, 9, 0
INVAR-28, Run: 002, P, 9, 0, 0, 940, 9, 0
INVAR-28, Run: 003, P, 9, 0, 0, 862, 9, 0
INVAR-28, Run: 004, P, 9, 0, 0, 888, 9, 0
INVAR-28, Run: 005, P, 9, 0, 0, 893, 9, 0
INVAR-28, Run: 006, P, 9, 0, 0, 883, 9, 0
