Input Number, Run_Number, Result@ 100, X1, X2, Y, Reaction1, Reaction2
INVAR-23, Run: 097, F, 55, 0, 33, 45, 12
INVAR-23, Run: 098, F, 58, 0, 27, 42, 15
INVAR-23, Run: 099, F, 58, 0, 27, 42, 15
INVAR-23, Run: 100, F, 59, 0, 25, 41, 16
INVAR-24, Run: 001, F, 79, 0, 77, 121, 44
INVAR-24, Run: 002, F, 81, 0, 73, 119, 46
INVAR-24, Run: 003, F, 83, 0, 69, 117, 48
INVAR-24, Run: 004, F, 81, 0, 73, 119, 46
INVAR-24, Run: 005, F, 86, 0, 63, 114, 51
INVAR-24, Run: 006, F, 82, 0, 71, 118, 47
INVAR-24, Run: 007, F, 81, 0, 73, 119, 46
INVAR-24, Run: 008, F, 78, 0, 79, 122, 43
INVAR-24, Run: 009, F, 82, 0, 71, 118, 47
INVAR-24, Run: 010, F, 87, 0, 61, 113, 52
INVAR-24, Run: 011, F, 81, 0, 73, 119, 46
INVAR-24, Run: 012, F, 82, 0, 71, 118, 47
INVAR-24, Run: 013, F, 84, 0, 67, 116, 49
INVAR-24, Run: 014, F, 76, 0, 83, 124, 41
INVAR-24, Run: 015, F, 78, 0, 79, 122, 43
INVAR-24, Run: 016, F, 80, 0, 75, 120, 45
INVAR-24, Run: 017, F, 73, 0, 89, 127, 38
INVAR-24, Run: 018, F, 83, 0, 69, 117, 48
INVAR-24, Run: 019, F, 81, 0, 73, 119, 46
INVAR-24, Run: 020, F, 85, 0, 65, 115, 50
INVAR-24, Run: 021, F, 78, 0, 79, 122, 43
INVAR-24, Run: 022, F, 83, 0, 69, 117, 48
INVAR-24, Run: 023, F, 74, 0, 87, 126, 39
INVAR-24, Run: 024, F, 78, 0, 79, 122, 43
INVAR-24, Run: 025, F, 78, 0, 79, 122, 43
INVAR-24, Run: 026, F, 82, 0, 71, 118, 47
INVAR-24, Run: 027, F, 78, 0, 79, 122, 43
INVAR-24, Run: 028, F, 81, 0, 73, 119, 46
INVAR-24, Run: 029, F, 80, 0, 75, 120, 45
INVAR-24, Run: 030, F, 82, 0, 71, 118, 47
INVAR-24, Run: 031, F, 81, 0, 73, 119, 46
INVAR-24, Run: 032, F, 76, 0, 83, 124, 41
INVAR-24, Run: 033, F, 82, 0, 71, 118, 47
INVAR-24, Run: 034, F, 83, 0, 69, 117, 48
INVAR-24, Run: 035, F, 78, 0, 79, 122, 43
INVAR-24, Run: 036, F, 81, 0, 73, 119, 46
INVAR-24, Run: 037, F, 82, 0, 71, 118, 47
INVAR-24, Run: 038, F, 80, 0, 75, 120, 45
INVAR-24, Run: 039, F, 80, 0, 75, 120, 45
INVAR-24, Run: 040, F, 83, 0, 69, 117, 48
INVAR-24, Run: 041, F, 84, 0, 67, 116, 49
INVAR-24, Run: 042, F, 83, 0, 69, 117, 48
INVAR-24, Run: 043, F, 81, 0, 73, 119, 46
INVAR-24, Run: 044, F, 81, 0, 73, 119, 46
INVAR-24, Run: 045, F, 83, 0, 69, 117, 48
INVAR-24, Run: 046, F, 77, 0, 81, 123, 42
INVAR-24, Run: 047, F, 79, 0, 77, 121, 44
INVAR-24, Run: 048, F, 81, 0, 73, 119, 46
INVAR-24, Run: 049, F, 85, 0, 65, 115, 50
INVAR-24, Run: 050, F, 82, 0, 71, 118, 47
INVAR-24, Run: 051, F, 79, 0, 77, 121, 44
INVAR-24, Run: 052, F, 79, 0, 77, 121, 44
INVAR-24, Run: 053, F, 76, 0, 83, 124, 41
INVAR-24, Run: 054, F, 79, 0, 77, 121, 44
INVAR-24, Run: 055, F, 87, 0, 61, 113, 52
INVAR-24, Run: 056, F, 82, 0, 71, 118, 47
INVAR-24, Run: 057, F, 77, 0, 81, 123, 42
INVAR-24, Run: 058, F, 85, 0, 65, 115, 50
INVAR-24, Run: 059, F, 77, 0, 81, 123, 42
INVAR-24, Run: 060, F, 91, 0, 53, 109, 56
INVAR-24, Run: 061, F, 82, 0, 71, 118, 47
INVAR-24, Run: 062, F, 88, 0, 59, 112, 53
INVAR-24, Run: 063, F, 78, 0, 79, 122, 43
INVAR-24, Run: 064, F, 84, 0, 67, 116, 49
INVAR-24, Run: 065, F, 81, 0, 73, 119, 46
INVAR-24, Run: 066, F, 85, 0, 65, 115, 50
INVAR-24, Run: 067, F, 81, 0, 73, 119, 46
INVAR-24, Run: 068, F, 80, 0, 75, 120, 45
INVAR-24, Run: 069, F, 77, 0, 81, 123, 42
INVAR-24, Run: 070, F, 83, 0, 69, 117, 48
INVAR-24, Run: 071, F, 74, 0, 87, 126, 39
INVAR-24, Run: 072, F, 84, 0, 67, 116, 49
INVAR-24, Run: 073, F, 82, 0, 71, 118, 47
INVAR-24, Run: 074, F, 77, 0, 81, 123, 42
INVAR-24, Run: 075, F, 79, 0, 77, 121, 44
INVAR-24, Run: 076, F, 83, 0, 69, 117, 48
INVAR-24, Run: 077, F, 81, 0, 73, 119, 46
INVAR-24, Run: 078, F, 83, 0, 69, 117, 48
INVAR-24, Run: 079, F, 88, 0, 59, 112, 53
INVAR-24, Run: 080, F, 81, 0, 73, 119, 46
INVAR-24, Run: 081, F, 85, 0, 65, 115, 50
INVAR-24, Run: 082, F, 79, 0, 77, 121, 44
INVAR-24, Run: 083, F, 81, 0, 73, 119, 46
INVAR-24, Run: 084, F, 85, 0, 65, 115, 50
INVAR-24, Run: 085, F, 75, 0, 85, 125, 40
INVAR-24, Run: 086, F, 83, 0, 69, 117, 48
INVAR-24, Run: 087, F, 85, 0, 65, 115, 50
INVAR-24, Run: 088, F, 81, 0, 73, 119, 46
INVAR-24, Run: 089, F, 83, 0, 69, 117, 48
INVAR-24, Run: 090, F, 80, 0, 75, 120, 45
INVAR-24, Run: 091, F, 77, 0, 81, 123, 42
INVAR-24, Run: 092, F, 80, 0, 75, 120, 45
INVAR-24, Run: 093, F, 83, 0, 69, 117, 48
INVAR-24, Run: 094, F, 81, 0, 73, 119, 46
INVAR-24, Run: 095, F, 78, 0, 79, 122, 43
INVAR-24, Run: 096, F, 78, 0, 79, 122, 43
INVAR-24, Run: 097, F, 80, 0, 75, 120, 45
INVAR-24, Run: 098, F, 78, 0, 79, 122, 43
INVAR-24, Run: 099, F, 80, 0, 75, 120, 45
INVAR-24, Run: 100, F, 88, 0, 59, 112, 53
INVAR-25, Run: 001, P, 18, 0, 0, 0, 0
INVAR-25, Run: 002, P, 18, 0, 0, 0, 0
INVAR-25, Run: 003, P, 18, 0, 0, 0, 0
INVAR-25, Run: 004, P, 18, 0, 0, 0, 0
INVAR-25, Run: 005, P, 18, 0, 0, 0, 0
INVAR-25, Run: 006, P, 18, 0, 0, 0, 0
INVAR-25, Run: 007, P, 18, 0, 0, 0, 0
INVAR-25, Run: 008, P, 18, 0, 0, 0, 0
INVAR-25, Run: 009, P, 18, 0, 0, 0, 0
INVAR-25, Run: 010, P, 18, 0, 0, 0, 0
INVAR-25, Run: 011, P, 18, 0, 0, 0, 0
INVAR-25, Run: 012, P, 18, 0, 0, 0, 0
INVAR-25, Run: 013, P, 18, 0, 0, 0, 0
INVAR-25, Run: 014, P, 18, 0, 0, 0, 0
INVAR-25, Run: 015, P, 18, 0, 0, 0, 0
INVAR-25, Run: 016, P, 18, 0, 0, 0, 0
INVAR-25, Run: 017, P, 18, 0, 0, 0, 0
INVAR-25, Run: 018, P, 18, 0, 0, 0, 0
INVAR-25, Run: 019, P, 18, 0, 0, 0, 0
INVAR-25, Run: 020, P, 18, 0, 0, 0, 0
INVAR-25, Run: 021, P, 18, 0, 0, 0, 0
INVAR-25, Run: 022, P, 18, 0, 0, 0, 0
INVAR-25, Run: 023, P, 18, 0, 0, 0, 0
INVAR-25, Run: 024, P, 18, 0, 0, 0, 0
INVAR-25, Run: 025, P, 18, 0, 0, 0, 0
INVAR-25, Run: 026, P, 18, 0, 0, 0, 0
INVAR-25, Run: 027, P, 18, 0, 0, 0, 0
INVAR-25, Run: 028, P, 18, 0, 0, 0, 0
INVAR-25, Run: 029, P, 18, 0, 0, 0, 0
INVAR-25, Run: 030, P, 18, 0, 0, 0, 0
INVAR-25, Run: 031, P, 18, 0, 0, 0, 0
INVAR-25, Run: 032, P, 18, 0, 0, 0, 0
INVAR-25, Run: 033, P, 18, 0, 0, 0, 0
INVAR-25, Run: 034, P, 18, 0, 0, 0, 0
INVAR-25, Run: 035, P, 18, 0, 0, 0, 0
INVAR-25, Run: 036, P, 18, 0, 0, 0, 0
INVAR-25, Run: 037, P, 18, 0, 0, 0, 0
INVAR-25, Run: 038, P, 18, 0, 0, 0, 0
INVAR-25, Run: 039, P, 18, 0, 0, 0, 0
INVAR-25, Run: 040, P, 18, 0, 0, 0, 0
INVAR-25, Run: 041, P, 18, 0, 0, 0, 0
INVAR-25, Run: 042, P, 18, 0, 0, 0, 0
INVAR-25, Run: 043, P, 18, 0, 0, 0, 0
INVAR-25, Run: 044, P, 18, 0, 0, 0, 0
INVAR-25, Run: 045, P, 18, 0, 0, 0, 0
INVAR-25, Run: 046, P, 18, 0, 0, 0, 0
INVAR-25, Run: 047, P, 18, 0, 0, 0, 0
INVAR-25, Run: 048, P, 18, 0, 0, 0, 0
INVAR-25, Run: 049, P, 18, 0, 0, 0, 0
INVAR-25, Run: 050, P, 18, 0, 0, 0, 0
INVAR-25, Run: 051, P, 18, 0, 0, 0, 0
INVAR-25, Run: 052, P, 18, 0, 0, 0, 0
INVAR-25, Run: 053, P, 18, 0, 0, 0, 0
INVAR-25, Run: 054, P, 18, 0, 0, 0, 0
INVAR-25, Run: 055, P, 18, 0, 0, 0, 0
INVAR-25, Run: 056, P, 18, 0, 0, 0, 0
INVAR-25, Run: 057, P, 18, 0, 0, 0, 0
INVAR-25, Run: 058, P, 18, 0, 0, 0, 0
INVAR-25, Run: 059, P, 18, 0, 0, 0, 0
INVAR-25, Run: 060, P, 18, 0, 0, 0, 0
INVAR-25, Run: 061, P, 18, 0, 0, 0, 0
INVAR-25, Run: 062, P, 18, 0, 0, 0, 0
INVAR-25, Run: 063, P, 18, 0, 0, 0, 0
INVAR-25, Run: 064, P, 18, 0, 0, 0, 0
INVAR-25, Run: 065, P, 18, 0, 0, 0, 0
INVAR-25, Run: 066, P, 18, 0, 0, 0, 0
INVAR-25, Run: 067, P, 18, 0, 0, 0, 0
INVAR-25, Run: 068, P, 18, 0, 0, 0, 0
INVAR-25, Run: 069, P, 18, 0, 0, 0, 0
INVAR-25, Run: 070, P, 18, 0, 0, 0, 0
INVAR-25, Run: 071, P, 18, 0, 0, 0, 0
INVAR-25, Run: 072, P, 18, 0, 0, 0, 0
INVAR-25, Run: 073, P, 18, 0, 0, 0, 0
INVAR-25, Run: 074, P, 18, 0, 0, 0, 0
INVAR-25, Run: 075, P, 18, 0, 0, 0, 0
INVAR-25, Run: 076, P, 18, 0, 0, 0, 0
INVAR-25, Run: 077, P, 18, 0, 0, 0, 0
INVAR-25, Run: 078, P, 18, 0, 0, 0, 0
INVAR-25, Run: 079, P, 18, 0, 0, 0, 0
INVAR-25, Run: 080, P, 18, 0, 0, 0, 0
INVAR-25, Run: 081, P, 18, 0, 0, 0, 0
INVAR-25, Run: 082, P, 18, 0, 0, 0, 0
INVAR-25, Run: 083, P, 18, 0, 0, 0, 0
INVAR-25, Run: 084, P, 18, 0, 0, 0, 0
INVAR-25, Run: 085, P, 18, 0, 0, 0, 0
INVAR-25, Run: 086, P, 18, 0, 0, 0, 0
INVAR-25, Run: 087, P, 18, 0, 0, 0, 0
INVAR-25, Run: 088, P, 18, 0, 0, 0, 0
INVAR-25, Run: 089, P, 18, 0, 0, 0, 0
INVAR-25, Run: 090, P, 18, 0, 0, 0, 0
INVAR-25, Run: 091, P, 18, 0, 0, 0, 0
INVAR-25, Run: 092, P, 18, 0, 0, 0, 0
INVAR-25, Run: 093, P, 18, 0, 0, 0, 0
INVAR-25, Run: 094, P, 18, 0, 0, 0, 0
INVAR-25, Run: 095, P, 18, 0, 0, 0, 0
INVAR-25, Run: 096, P, 18, 0, 0, 0, 0
INVAR-25, Run: 097, P, 18, 0, 0, 0, 0
INVAR-25, Run: 098, P, 18, 0, 0, 0, 0
INVAR-25, Run: 099, P, 18, 0, 0, 0, 0
INVAR-25, Run: 100, P, 18, 0, 0, 0, 0
INVAR-26, Run: 001, P, 88, 0, 0, 0, 0
INVAR-26, Run: 002, P, 88, 0, 0, 0, 0
INVAR-26, Run: 003, P, 88, 0, 0, 0, 0
INVAR-26, Run: 004, P, 88, 0, 0, 0, 0
INVAR-26, Run: 005, P, 88, 0, 0, 0, 0
INVAR-26, Run: 006, P, 88, 0, 0, 0, 0
INVAR-26, Run: 007, P, 88, 0, 0, 0, 0
INVAR-26, Run: 008, P, 88, 0, 0, 0, 0
INVAR-26, Run: 009, P, 88, 0, 0, 0, 0
INVAR-26, Run: 010, P, 88, 0, 0, 0, 0
INVAR-26, Run: 011, P, 88, 0, 0, 0, 0
INVAR-26, Run: 012, P, 88, 0, 0, 0, 0
INVAR-26, Run: 013, P, 88, 0, 0, 0, 0
INVAR-26, Run: 014, P, 88, 0, 0, 0, 0
INVAR-26, Run: 015, P, 88, 0, 0, 0, 0
INVAR-26, Run: 016, P, 88, 0, 0, 0, 0
INVAR-26, Run: 017, P, 88, 0, 0, 0, 0
INVAR-26, Run: 018, P, 88, 0, 0, 0, 0
INVAR-26, Run: 019, P, 88, 0, 0, 0, 0
INVAR-26, Run: 020, P, 88, 0, 0, 0, 0
INVAR-26, Run: 021, P, 88, 0, 0, 0, 0
INVAR-26, Run: 022, P, 88, 0, 0, 0, 0
INVAR-26, Run: 023, P, 88, 0, 0, 0, 0
INVAR-26, Run: 024, P, 88, 0, 0, 0, 0
INVAR-26, Run: 025, P, 88, 0, 0, 0, 0
INVAR-26, Run: 026, P, 88, 0, 0, 0, 0
INVAR-26, Run: 027, P, 88, 0, 0, 0, 0
INVAR-26, Run: 028, P, 88, 0, 0, 0, 0
INVAR-26, Run: 029, P, 88, 0, 0, 0, 0
INVAR-26, Run: 030, P, 88, 0, 0, 0, 0
INVAR-26, Run: 031, P, 88, 0, 0, 0, 0
INVAR-26, Run: 032, P, 88, 0, 0, 0, 0
INVAR-26, Run: 033, P, 88, 0, 0, 0, 0
INVAR-26, Run: 034, P, 88, 0, 0, 0, 0
INVAR-26, Run: 035, P, 88, 0, 0, 0, 0
INVAR-26, Run: 036, P, 88, 0, 0, 0, 0
INVAR-26, Run: 037, P, 88, 0, 0, 0, 0
INVAR-26, Run: 038, P, 88, 0, 0, 0, 0
INVAR-26, Run: 039, P, 88, 0, 0, 0, 0
INVAR-26, Run: 040, P, 88, 0, 0, 0, 0
INVAR-26, Run: 041, P, 88, 0, 0, 0, 0
INVAR-26, Run: 042, P, 88, 0, 0, 0, 0
INVAR-26, Run: 043, P, 88, 0, 0, 0, 0
INVAR-26, Run: 044, P, 88, 0, 0, 0, 0
INVAR-26, Run: 045, P, 88, 0, 0, 0, 0
INVAR-26, Run: 046, P, 88, 0, 0, 0, 0
INVAR-26, Run: 047, P, 88, 0, 0, 0, 0
INVAR-26, Run: 048, P, 88, 0, 0, 0, 0
INVAR-26, Run: 049, P, 88, 0, 0, 0, 0
INVAR-26, Run: 050, P, 88, 0, 0, 0, 0
INVAR-26, Run: 051, P, 88, 0, 0, 0, 0
INVAR-26, Run: 052, P, 88, 0, 0, 0, 0
INVAR-26, Run: 053, P, 88, 0, 0, 0, 0
INVAR-26, Run: 054, P, 88, 0, 0, 0, 0
INVAR-26, Run: 055, P, 88, 0, 0, 0, 0
INVAR-26, Run: 056, P, 88, 0, 0, 0, 0
INVAR-26, Run: 057, P, 88, 0, 0, 0, 0
INVAR-26, Run: 058, P, 88, 0, 0, 0, 0
INVAR-26, Run: 059, P, 88, 0, 0, 0, 0
INVAR-26, Run: 060, P, 88, 0, 0, 0, 0
INVAR-26, Run: 061, P, 88, 0, 0, 0, 0
INVAR-26, Run: 062, P, 88, 0, 0, 0, 0
INVAR-26, Run: 063, P, 88, 0, 0, 0, 0
INVAR-26, Run: 064, P, 88, 0, 0, 0, 0
INVAR-26, Run: 065, P, 88, 0, 0, 0, 0
INVAR-26, Run: 066, P, 88, 0, 0, 0, 0
INVAR-26, Run: 067, P, 88, 0, 0, 0, 0
INVAR-26, Run: 068, P, 88, 0, 0, 0, 0
INVAR-26, Run: 069, P, 88, 0, 0, 0, 0
INVAR-26, Run: 070, P, 88, 0, 0, 0, 0
INVAR-26, Run: 071, P, 88, 0, 0, 0, 0
INVAR-26, Run: 072, P, 88, 0, 0, 0, 0
INVAR-26, Run: 073, P, 88, 0, 0, 0, 0
INVAR-26, Run: 074, P, 88, 0, 0, 0, 0
INVAR-26, Run: 075, P, 88, 0, 0, 0, 0
INVAR-26, Run: 076, P, 88, 0, 0, 0, 0
INVAR-26, Run: 077, P, 88, 0, 0, 0, 0
INVAR-26, Run: 078, P, 88, 0, 0, 0, 0
INVAR-26, Run: 079, P, 88, 0, 0, 0, 0
INVAR-26, Run: 080, P, 88, 0, 0, 0, 0
INVAR-26, Run: 081, P, 88, 0, 0, 0, 0
INVAR-26, Run: 082, P, 88, 0, 0, 0, 0
INVAR-26, Run: 083, P, 88, 0, 0, 0, 0
INVAR-26, Run: 084, P, 88, 0, 0, 0, 0
INVAR-26, Run: 085, P, 88, 0, 0, 0, 0
INVAR-26, Run: 086, P, 88, 0, 0, 0, 0
INVAR-26, Run: 087, P, 88, 0, 0, 0, 0
INVAR-26, Run: 088, P, 88, 0, 0, 0, 0
INVAR-26, Run: 089, P, 88, 0, 0, 0, 0
INVAR-26, Run: 090, P, 88, 0, 0, 0, 0
INVAR-26, Run: 091, P, 88, 0, 0, 0, 0
INVAR-26, Run: 092, P, 88, 0, 0, 0, 0
INVAR-26, Run: 093, P, 88, 0, 0, 0, 0
INVAR-26, Run: 094, P, 88, 0, 0, 0, 0
INVAR-26, Run: 095, P, 88, 0, 0, 0, 0
INVAR-26, Run: 096, P, 88, 0, 0, 0, 0
INVAR-26, Run: 097, P, 88, 0, 0, 0, 0
INVAR-26, Run: 098, P, 88, 0, 0, 0, 0
INVAR-26, Run: 099, P, 88, 0, 0, 0, 0
INVAR-26, Run: 100, P, 88, 0, 0, 0, 0
INVAR-27, Run: 001, P, 164, 0, 0, 0, 0
INVAR-27, Run: 002, P, 164, 0, 0, 0, 0
INVAR-27, Run: 003, P, 164, 0, 0, 0, 0
INVAR-27, Run: 004, P, 164, 0, 0, 0, 0
INVAR-27, Run: 005, P, 164, 0, 0, 0, 0
INVAR-27, Run: 006, P, 164, 0, 0, 0, 0
INVAR-27, Run: 007, P, 164, 0, 0, 0, 0
INVAR-27, Run: 008, P, 164, 0, 0, 0, 0
INVAR-27, Run: 009, P, 164, 0, 0, 0, 0
INVAR-27, Run: 010, P, 164, 0, 0, 0, 0
INVAR-27, Run: 011, P, 164, 0, 0, 0, 0
INVAR-27, Run: 012, P, 164, 0, 0, 0, 0
INVAR-27, Run: 013, P, 164, 0, 0, 0, 0
INVAR-27, Run: 014, P, 164, 0, 0, 0, 0
INVAR-27, Run: 015, P, 164, 0, 0, 0, 0
INVAR-27, Run: 016, P, 164, 0, 0, 0, 0
INVAR-27, Run: 017, P, 164, 0, 0, 0, 0
INVAR-27, Run: 018, P, 164, 0, 0, 0, 0
INVAR-27, Run: 019, P, 164, 0, 0, 0, 0
INVAR-27, Run: 020, P, 164, 0, 0, 0, 0
INVAR-27, Run: 021, P, 164, 0, 0, 0, 0
INVAR-27, Run: 022, P, 164, 0, 0, 0, 0
INVAR-27, Run: 023, P, 164, 0, 0, 0, 0
INVAR-27, Run: 024, P, 164, 0, 0, 0, 0
INVAR-27, Run: 025, P, 164, 0, 0, 0, 0
INVAR-27, Run: 026, P, 164, 0, 0, 0, 0
INVAR-27, Run: 027, P, 164, 0, 0, 0, 0
INVAR-27, Run: 028, P, 164, 0, 0, 0, 0
INVAR-27, Run: 029, P, 164, 0, 0, 0, 0
INVAR-27, Run: 030, P, 164, 0, 0, 0, 0
INVAR-27, Run: 031, P, 164, 0, 0, 0, 0
INVAR-27, Run: 032, P, 164, 0, 0, 0, 0
INVAR-27, Run: 033, P, 164, 0, 0, 0, 0
INVAR-27, Run: 034, P, 164, 0, 0, 0, 0
INVAR-27, Run: 035, P, 164, 0, 0, 0, 0
INVAR-27, Run: 036, P, 164, 0, 0, 0, 0
INVAR-27, Run: 037, P, 164, 0, 0, 0, 0
INVAR-27, Run: 038, P, 164, 0, 0, 0, 0
INVAR-27, Run: 039, P, 164, 0, 0, 0, 0
INVAR-27, Run: 040, P, 164, 0, 0, 0, 0
INVAR-27, Run: 041, P, 164, 0, 0, 0, 0
INVAR-27, Run: 042, P, 164, 0, 0, 0, 0
INVAR-27, Run: 043, P, 164, 0, 0, 0, 0
INVAR-27, Run: 044, P, 164, 0, 0, 0, 0
INVAR-27, Run: 045, P, 164, 0, 0, 0, 0
INVAR-27, Run: 046, P, 164, 0, 0, 0, 0
INVAR-27, Run: 047, P, 164, 0, 0, 0, 0
INVAR-27, Run: 048, P, 164, 0, 0, 0, 0
INVAR-27, Run: 049, P, 164, 0, 0, 0, 0
INVAR-27, Run: 050, P, 164, 0, 0, 0, 0
INVAR-27, Run: 051, P, 164, 0, 0, 0, 0
INVAR-27, Run: 052, P, 164, 0, 0, 0, 0
INVAR-27, Run: 053, P, 164, 0, 0, 0, 0
INVAR-27, Run: 054, P, 164, 0, 0, 0, 0
INVAR-27, Run: 055, P, 164, 0, 0, 0, 0
INVAR-27, Run: 056, P, 164, 0, 0, 0, 0
INVAR-27, Run: 057, P, 164, 0, 0, 0, 0
INVAR-27, Run: 058, P, 164, 0, 0, 0, 0
INVAR-27, Run: 059, P, 164, 0, 0, 0, 0
INVAR-27, Run: 060, P, 164, 0, 0, 0, 0
INVAR-27, Run: 061, P, 164, 0, 0, 0, 0
INVAR-27, Run: 062, P, 164, 0, 0, 0, 0
INVAR-27, Run: 063, P, 164, 0, 0, 0, 0
INVAR-27, Run: 064, P, 164, 0, 0, 0, 0
INVAR-27, Run: 065, P, 164, 0, 0, 0, 0
INVAR-27, Run: 066, P, 164, 0, 0, 0, 0
INVAR-27, Run: 067, P, 164, 0, 0, 0, 0
INVAR-27, Run: 068, P, 164, 0, 0, 0, 0
INVAR-27, Run: 069, P, 164, 0, 0, 0, 0
INVAR-27, Run: 070, P, 164, 0, 0, 0, 0
INVAR-27, Run: 071, P, 164, 0, 0, 0, 0
INVAR-27, Run: 072, P, 164, 0, 0, 0, 0
INVAR-27, Run: 073, P, 164, 0, 0, 0, 0
INVAR-27, Run: 074, P, 164, 0, 0, 0, 0
INVAR-27, Run: 075, P, 164, 0, 0, 0, 0
INVAR-27, Run: 076, P, 164, 0, 0, 0, 0
INVAR-27, Run: 077, P, 164, 0, 0, 0, 0
INVAR-27, Run: 078, P, 164, 0, 0, 0, 0
INVAR-27, Run: 079, P, 164, 0, 0, 0, 0
INVAR-27, Run: 080, P, 164, 0, 0, 0, 0
INVAR-27, Run: 081, P, 164, 0, 0, 0, 0
INVAR-27, Run: 082, P, 164, 0, 0, 0, 0
INVAR-27, Run: 083, P, 164, 0, 0, 0, 0
INVAR-27, Run: 084, P, 164, 0, 0, 0, 0
INVAR-27, Run: 085, P, 164, 0, 0, 0, 0
INVAR-27, Run: 086, P, 164, 0, 0, 0, 0
INVAR-27, Run: 087, P, 164, 0, 0, 0, 0
INVAR-27, Run: 088, P, 164, 0, 0, 0, 0
INVAR-27, Run: 089, P, 164, 0, 0, 0, 0
INVAR-27, Run: 090, P, 164, 0, 0, 0, 0
INVAR-27, Run: 091, P, 164, 0, 0, 0, 0
INVAR-27, Run: 092, P, 164, 0, 0, 0, 0
INVAR-27, Run: 093, P, 164, 0, 0, 0, 0
INVAR-27, Run: 094, P, 164, 0, 0, 0, 0
INVAR-27, Run: 095, P, 164, 0, 0, 0, 0
INVAR-27, Run: 096, P, 164, 0, 0, 0, 0
INVAR-27, Run: 097, P, 164, 0, 0, 0, 0
INVAR-27, Run: 098, P, 164, 0, 0, 0, 0
INVAR-27, Run: 099, P, 164, 0, 0, 0, 0
INVAR-27, Run: 100, P, 164, 0, 0, 0, 0
INVAR-28, Run: 001, P, 9, 0, 0, 0, 0
INVAR-28, Run: 002, P, 9, 0, 0, 0, 0
INVAR-28, Run: 003, P, 9, 0, 0, 0, 0
INVAR-28, Run: 004, P, 9, 0, 0, 0, 0
INVAR-28, Run: 005, P, 9, 0, 0, 0, 0
INVAR-28, Run: 006, P, 9, 0, 0, 0, 0
INVAR-28, Run: 007, P, 9, 0, 0, 0, 0
INVAR-28, Run: 008, P, 9, 0, 0, 0, 0
INVAR-28, Run: 009, P, 9, 0, 0, 0, 0
INVAR-28, Run: 010, P, 9, 0, 0, 0, 0
INVAR-28, Run: 011, P, 9, 0, 0, 0, 0
INVAR-28, Run: 012, P, 9, 0, 0, 0, 0
INVAR-28, Run: 013, P, 9, 0, 0, 0, 0
INVAR-28, Run: 014, P, 9, 0, 0, 0, 0
INVAR-28, Run: 015, P, 9, 0, 0, 0, 0
INVAR-28, Run: 016, P, 9, 0, 0, 0, 0
INVAR-28, Run: 017, P, 9, 0, 0, 0, 0
INVAR-28, Run: 018, P, 9, 0, 0, 0, 0
INVAR-28, Run: 019, P, 9, 0, 0, 0, 0
INVAR-28, Run: 020, P, 9, 0, 0, 0, 0
INVAR-28, Run: 021, P, 9, 0, 0, 0, 0
INVAR-28, Run: 022, P, 9, 0, 0, 0, 0
INVAR-28, Run: 023, P, 9, 0, 0, 0, 0
INVAR-28, Run: 024, P, 9, 0, 0, 0, 0
INVAR-28, Run: 025, P, 9, 0, 0, 0, 0
INVAR-28, Run: 026, P, 9, 0, 0, 0, 0
INVAR-28, Run: 027, P, 9, 0, 0, 0, 0
INVAR-28, Run: 028, P, 9, 0, 0, 0, 0
INVAR-28, Run: 029, P, 9, 0, 0, 0, 0
INVAR-28, Run: 030, P, 9, 0, 0, 0, 0
INVAR-28, Run: 031, P, 9, 0, 0, 0, 0
INVAR-28, Run: 032, P, 9, 0, 0, 0, 0
INVAR-28, Run: 033, P, 9, 0, 0, 0, 0
INVAR-28, Run: 034, P, 9, 0, 0, 0, 0
INVAR-28, Run: 035, P, 9, 0, 0, 0, 0
INVAR-28, Run: 036, P, 9, 0, 0, 0, 0
INVAR-28, Run: 037, P, 9, 0, 0, 0, 0
INVAR-28, Run: 038, P, 9, 0, 0, 0, 0
INVAR-28, Run: 039, P, 9, 0, 0, 0, 0
INVAR-28, Run: 040, P, 9, 0, 0, 0, 0
INVAR-28, Run: 041, P, 9, 0, 0, 0, 0
INVAR-28, Run: 042, P, 9, 0, 0, 0, 0
INVAR-28, Run: 043, P, 9, 0, 0, 0, 0
INVAR-28, Run: 044, P, 9, 0, 0, 0, 0
INVAR-28, Run: 045, P, 9, 0, 0, 0, 0
INVAR-28, Run: 046, P, 9, 0, 0, 0, 0
INVAR-28, Run: 047, P, 9, 0, 0, 0, 0
INVAR-28, Run: 048, P, 9, 0, 0, 0, 0
INVAR-28, Run: 049, P, 9, 0, 0, 0, 0
INVAR-28, Run: 050, P, 9, 0, 0, 0, 0
INVAR-28, Run: 051, P, 9, 0, 0, 0, 0
INVAR-28, Run: 052, P, 9, 0, 0, 0, 0
INVAR-28, Run: 053, P, 9, 0, 0, 0, 0
INVAR-28, Run: 054, P, 9, 0, 0, 0, 0
INVAR-28, Run: 055, P, 9, 0, 0, 0, 0
INVAR-28, Run: 056, P, 9, 0, 0, 0, 0
INVAR-28, Run: 057, P, 9, 0, 0, 0, 0
INVAR-28, Run: 058, P, 9, 0, 0, 0, 0
INVAR-28, Run: 059, P, 9, 0, 0, 0, 0
INVAR-28, Run: 060, P, 9, 0, 0, 0, 0
INVAR-28, Run: 061, P, 9, 0, 0, 0, 0
