Input Number, Run_Number, Result@ 100, XP, X, Z, Y, YP, NEW_REACTION, Reaction1, Reaction2, Reaction3
INVAR-40, Run: 071, P, 0, 0, 200, 0, 0, 71, 200, 129, 129
INVAR-40, Run: 072, P, 1, 0, 200, 0, 0, 70, 200, 129, 129
INVAR-40, Run: 073, P, 1, 0, 200, 0, 0, 70, 200, 129, 129
INVAR-40, Run: 074, P, 0, 0, 200, 0, 0, 71, 200, 129, 129
INVAR-40, Run: 075, P, 1, 0, 200, 0, 0, 70, 200, 129, 129
INVAR-40, Run: 076, P, 0, 0, 200, 0, 0, 71, 200, 129, 129
INVAR-40, Run: 077, P, 0, 0, 200, 0, 0, 71, 200, 129, 129
INVAR-40, Run: 078, P, 0, 0, 201, 0, 1, 72, 200, 129, 128
INVAR-40, Run: 079, P, 1, 0, 200, 0, 0, 70, 200, 129, 129
INVAR-40, Run: 080, P, 0, 0, 200, 0, 0, 71, 200, 129, 129
INVAR-40, Run: 081, P, 0, 0, 200, 0, 0, 71, 200, 129, 129
INVAR-40, Run: 082, P, 0, 0, 200, 0, 0, 71, 200, 129, 129
INVAR-40, Run: 083, P, 0, 0, 200, 0, 0, 71, 200, 129, 129
INVAR-40, Run: 084, P, 0, 0, 200, 0, 0, 71, 200, 129, 129
INVAR-40, Run: 085, P, 0, 0, 201, 0, 1, 72, 200, 129, 128
INVAR-40, Run: 086, P, 1, 0, 200, 0, 0, 70, 200, 129, 129
INVAR-40, Run: 087, P, 1, 0, 200, 0, 0, 70, 200, 129, 129
INVAR-40, Run: 088, P, 1, 0, 200, 0, 0, 70, 200, 129, 129
INVAR-40, Run: 089, P, 1, 0, 200, 0, 0, 70, 200, 129, 129
INVAR-40, Run: 090, P, 1, 0, 200, 0, 0, 70, 200, 129, 129
INVAR-40, Run: 091, P, 1, 0, 200, 0, 0, 70, 200, 129, 129
INVAR-40, Run: 092, P, 0, 0, 200, 0, 0, 71, 200, 129, 129
INVAR-40, Run: 093, P, 0, 0, 201, 0, 1, 72, 200, 129, 128
INVAR-40, Run: 094, P, 1, 0, 200, 0, 0, 70, 200, 129, 129
INVAR-40, Run: 095, P, 1, 0, 200, 0, 0, 70, 200, 129, 129
INVAR-40, Run: 096, P, 0, 0, 200, 0, 0, 71, 200, 129, 129
INVAR-40, Run: 097, P, 0, 0, 200, 0, 0, 71, 200, 129, 129
INVAR-40, Run: 098, P, 1, 0, 200, 0, 0, 70, 200, 129, 129
INVAR-40, Run: 099, P, 1, 0, 200, 0, 0, 70, 200, 129, 129
INVAR-40, Run: 100, P, 0, 0, 200, 0, 0, 71, 200, 129, 129
INVAR-41, Run: 001, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 002, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 003, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 004, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 005, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 006, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 007, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 008, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 009, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 010, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 011, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 012, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 013, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 014, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 015, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 016, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 017, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 018, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 019, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 020, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 021, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 022, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 023, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 024, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 025, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 026, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 027, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 028, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 029, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 030, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 031, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 032, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 033, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 034, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 035, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 036, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 037, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 038, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 039, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 040, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 041, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 042, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 043, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 044, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 045, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 046, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 047, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 048, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 049, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 050, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 051, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 052, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 053, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 054, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 055, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 056, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 057, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 058, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 059, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 060, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 061, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 062, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 063, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 064, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 065, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 066, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 067, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 068, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 069, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 070, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 071, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 072, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 073, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 074, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 075, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 076, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 077, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 078, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 079, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 080, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 081, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 082, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 083, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 084, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 085, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 086, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 087, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 088, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 089, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 090, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 091, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 092, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 093, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 094, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 095, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 096, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 097, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 098, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 099, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-41, Run: 100, P, 1, 0, 50, 0, 0, 49, 50, 0, 0
INVAR-42, Run: 001, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 002, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 003, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 004, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 005, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 006, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 007, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 008, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 009, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 010, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 011, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 012, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 013, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 014, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 015, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 016, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 017, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 018, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 019, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 020, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 021, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 022, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 023, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 024, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 025, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 026, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 027, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 028, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 029, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 030, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 031, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 032, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 033, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 034, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 035, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 036, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 037, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 038, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 039, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 040, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 041, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 042, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 043, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 044, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 045, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 046, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 047, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 048, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 049, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 050, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 051, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 052, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 053, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 054, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 055, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 056, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 057, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 058, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 059, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 060, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 061, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 062, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 063, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 064, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 065, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 066, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 067, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 068, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 069, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 070, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 071, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 072, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 073, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 074, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 075, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 076, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 077, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 078, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 079, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 080, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 081, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 082, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 083, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 084, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 085, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 086, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 087, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 088, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 089, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 090, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 091, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 092, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 093, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 094, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 095, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 096, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 097, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 098, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 099, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-42, Run: 100, P, 1, 0, 100, 0, 0, 99, 100, 0, 0
INVAR-43, Run: 001, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 002, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 003, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 004, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 005, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 006, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 007, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 008, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 009, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 010, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 011, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 012, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 013, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 014, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 015, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 016, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 017, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 018, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 019, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 020, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 021, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 022, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 023, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 024, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 025, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 026, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 027, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 028, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 029, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 030, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 031, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 032, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 033, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 034, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 035, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 036, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 037, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 038, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 039, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 040, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 041, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 042, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 043, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 044, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 045, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 046, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 047, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 048, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 049, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 050, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 051, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 052, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 053, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 054, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 055, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 056, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 057, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 058, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 059, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 060, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 061, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 062, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 063, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 064, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 065, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 066, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 067, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 068, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 069, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 070, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 071, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 072, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 073, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 074, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 075, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 076, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 077, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 078, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 079, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 080, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 081, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 082, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 083, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 084, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 085, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 086, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 087, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 088, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 089, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 090, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 091, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 092, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 093, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 094, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 095, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 096, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 097, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 098, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 099, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-43, Run: 100, P, 1, 0, 200, 0, 0, 199, 200, 0, 0
INVAR-44, Run: 001, P, 0, 0, 50, 0, 0, 0, 50, 50, 50
