Input Number, Run_Number, Result@ 100, X, XP, Z, Y, YP, Reaction1, Reaction2, Reaction3
INVAR-2, Run: 100, P, 0, 60, 6696, 68, 0, 60, 6636, 0
INVAR-20, Run: 001, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 002, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 003, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 004, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 005, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 006, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 007, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 008, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 009, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 010, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 011, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 012, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 013, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 014, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 015, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 016, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 017, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 018, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 019, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 020, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 021, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 022, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 023, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 024, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 025, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 026, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 027, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 028, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 029, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 030, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 031, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 032, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 033, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 034, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 035, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 036, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 037, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 038, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 039, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 040, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 041, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 042, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 043, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 044, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 045, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 046, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 047, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 048, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 049, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 050, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 051, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 052, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 053, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 054, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 055, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 056, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 057, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 058, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 059, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 060, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 061, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 062, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 063, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 064, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 065, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 066, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 067, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 068, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 069, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 070, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 071, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 072, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 073, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 074, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 075, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 076, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 077, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 078, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 079, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 080, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 081, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 082, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 083, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 084, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 085, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 086, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 087, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 088, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 089, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 090, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 091, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 092, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 093, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 094, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 095, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 096, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 097, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 098, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 099, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-20, Run: 100, P, 0, 91, 91, 0, 0, 91, 0, 0
INVAR-21, Run: 001, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 002, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 003, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 004, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 005, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 006, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 007, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 008, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 009, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 010, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 011, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 012, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 013, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 014, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 015, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 016, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 017, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 018, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 019, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 020, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 021, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 022, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 023, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 024, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 025, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 026, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 027, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 028, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 029, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 030, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 031, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 032, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 033, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 034, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 035, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 036, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 037, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 038, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 039, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 040, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 041, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 042, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 043, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 044, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 045, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 046, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 047, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 048, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 049, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 050, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 051, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 052, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 053, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 054, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 055, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 056, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 057, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 058, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 059, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 060, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 061, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 062, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 063, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 064, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 065, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 066, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 067, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 068, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 069, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 070, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 071, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 072, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 073, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 074, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 075, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 076, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 077, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 078, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 079, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 080, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 081, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 082, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 083, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 084, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 085, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 086, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 087, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 088, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 089, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 090, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 091, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 092, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 093, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 094, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 095, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 096, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 097, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 098, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 099, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-21, Run: 100, P, 0, 133, 133, 0, 0, 133, 0, 0
INVAR-22, Run: 001, P, 0, 21, 4925, 50, 0, 21, 4904, 0
INVAR-22, Run: 002, P, 0, 21, 5092, 50, 0, 21, 5071, 0
INVAR-22, Run: 003, P, 0, 21, 4925, 50, 0, 21, 4904, 0
INVAR-22, Run: 004, P, 0, 21, 5048, 50, 0, 21, 5027, 0
INVAR-22, Run: 005, P, 0, 21, 5073, 50, 0, 21, 5052, 0
INVAR-22, Run: 006, P, 0, 21, 4940, 50, 0, 21, 4919, 0
INVAR-22, Run: 007, P, 0, 21, 5065, 50, 0, 21, 5044, 0
INVAR-22, Run: 008, P, 0, 21, 5006, 50, 0, 21, 4985, 0
INVAR-22, Run: 009, P, 0, 21, 5156, 50, 0, 21, 5135, 0
INVAR-22, Run: 010, P, 0, 21, 5058, 50, 0, 21, 5037, 0
INVAR-22, Run: 011, P, 0, 21, 4941, 50, 0, 21, 4920, 0
INVAR-22, Run: 012, P, 0, 21, 4975, 50, 0, 21, 4954, 0
INVAR-22, Run: 013, P, 0, 21, 5113, 50, 0, 21, 5092, 0
INVAR-22, Run: 014, P, 0, 21, 5069, 50, 0, 21, 5048, 0
INVAR-22, Run: 015, P, 0, 21, 5164, 50, 0, 21, 5143, 0
INVAR-22, Run: 016, P, 0, 21, 5058, 50, 0, 21, 5037, 0
INVAR-22, Run: 017, P, 0, 21, 5001, 50, 0, 21, 4980, 0
INVAR-22, Run: 018, P, 0, 21, 4972, 50, 0, 21, 4951, 0
INVAR-22, Run: 019, P, 0, 21, 4948, 50, 0, 21, 4927, 0
INVAR-22, Run: 020, P, 0, 21, 4897, 50, 0, 21, 4876, 0
INVAR-22, Run: 021, P, 0, 21, 5044, 50, 0, 21, 5023, 0
INVAR-22, Run: 022, P, 0, 21, 5027, 50, 0, 21, 5006, 0
INVAR-22, Run: 023, P, 0, 21, 4872, 50, 0, 21, 4851, 0
INVAR-22, Run: 024, P, 0, 21, 4958, 50, 0, 21, 4937, 0
INVAR-22, Run: 025, P, 0, 21, 5016, 50, 0, 21, 4995, 0
INVAR-22, Run: 026, P, 0, 21, 5116, 50, 0, 21, 5095, 0
INVAR-22, Run: 027, P, 0, 21, 5095, 50, 0, 21, 5074, 0
INVAR-22, Run: 028, P, 0, 21, 5096, 50, 0, 21, 5075, 0
INVAR-22, Run: 029, P, 0, 21, 5085, 50, 0, 21, 5064, 0
INVAR-22, Run: 030, P, 0, 21, 5055, 50, 0, 21, 5034, 0
INVAR-22, Run: 031, P, 0, 21, 4872, 50, 0, 21, 4851, 0
INVAR-22, Run: 032, P, 0, 21, 4939, 50, 0, 21, 4918, 0
INVAR-22, Run: 033, P, 0, 21, 5003, 50, 0, 21, 4982, 0
INVAR-22, Run: 034, P, 0, 21, 4979, 50, 0, 21, 4958, 0
INVAR-22, Run: 035, P, 0, 21, 5080, 50, 0, 21, 5059, 0
INVAR-22, Run: 036, P, 0, 21, 4941, 50, 0, 21, 4920, 0
INVAR-22, Run: 037, P, 0, 21, 4979, 50, 0, 21, 4958, 0
INVAR-22, Run: 038, P, 0, 21, 5077, 50, 0, 21, 5056, 0
INVAR-22, Run: 039, P, 0, 21, 5035, 50, 0, 21, 5014, 0
INVAR-22, Run: 040, P, 0, 21, 4876, 50, 0, 21, 4855, 0
INVAR-22, Run: 041, P, 0, 21, 5032, 50, 0, 21, 5011, 0
INVAR-22, Run: 042, P, 0, 21, 5150, 50, 0, 21, 5129, 0
INVAR-22, Run: 043, P, 0, 21, 4911, 50, 0, 21, 4890, 0
INVAR-22, Run: 044, P, 0, 21, 5059, 50, 0, 21, 5038, 0
INVAR-22, Run: 045, P, 0, 21, 4957, 50, 0, 21, 4936, 0
INVAR-22, Run: 046, P, 0, 21, 4955, 50, 0, 21, 4934, 0
INVAR-22, Run: 047, P, 0, 21, 5020, 50, 0, 21, 4999, 0
INVAR-22, Run: 048, P, 0, 21, 5045, 50, 0, 21, 5024, 0
INVAR-22, Run: 049, P, 0, 21, 5227, 50, 0, 21, 5206, 0
INVAR-22, Run: 050, P, 0, 21, 5117, 50, 0, 21, 5096, 0
INVAR-22, Run: 051, P, 0, 21, 4971, 50, 0, 21, 4950, 0
INVAR-22, Run: 052, P, 0, 21, 5077, 50, 0, 21, 5056, 0
INVAR-22, Run: 053, P, 0, 21, 4797, 50, 0, 21, 4776, 0
INVAR-22, Run: 054, P, 0, 21, 5096, 50, 0, 21, 5075, 0
INVAR-22, Run: 055, P, 0, 21, 5005, 50, 0, 21, 4984, 0
INVAR-22, Run: 056, P, 0, 21, 5075, 50, 0, 21, 5054, 0
INVAR-22, Run: 057, P, 0, 21, 5099, 50, 0, 21, 5078, 0
INVAR-22, Run: 058, P, 0, 21, 5098, 50, 0, 21, 5077, 0
INVAR-22, Run: 059, P, 0, 21, 4984, 50, 0, 21, 4963, 0
INVAR-22, Run: 060, P, 0, 21, 4942, 50, 0, 21, 4921, 0
INVAR-22, Run: 061, P, 0, 21, 5059, 50, 0, 21, 5038, 0
INVAR-22, Run: 062, P, 0, 21, 5021, 50, 0, 21, 5000, 0
INVAR-22, Run: 063, P, 0, 21, 5034, 50, 0, 21, 5013, 0
INVAR-22, Run: 064, P, 0, 21, 4977, 50, 0, 21, 4956, 0
INVAR-22, Run: 065, P, 0, 21, 5011, 50, 0, 21, 4990, 0
INVAR-22, Run: 066, P, 0, 21, 4998, 50, 0, 21, 4977, 0
INVAR-22, Run: 067, P, 0, 21, 4877, 50, 0, 21, 4856, 0
INVAR-22, Run: 068, P, 0, 21, 5065, 50, 0, 21, 5044, 0
INVAR-22, Run: 069, P, 0, 21, 5038, 50, 0, 21, 5017, 0
INVAR-22, Run: 070, P, 0, 21, 4972, 50, 0, 21, 4951, 0
INVAR-22, Run: 071, P, 0, 21, 4920, 50, 0, 21, 4899, 0
INVAR-22, Run: 072, P, 0, 21, 5041, 50, 0, 21, 5020, 0
INVAR-22, Run: 073, P, 0, 21, 5035, 50, 0, 21, 5014, 0
INVAR-22, Run: 074, P, 0, 21, 4897, 50, 0, 21, 4876, 0
INVAR-22, Run: 075, P, 0, 21, 5047, 50, 0, 21, 5026, 0
INVAR-22, Run: 076, P, 0, 21, 5027, 50, 0, 21, 5006, 0
INVAR-22, Run: 077, P, 0, 21, 5029, 50, 0, 21, 5008, 0
INVAR-22, Run: 078, P, 0, 21, 5014, 50, 0, 21, 4993, 0
INVAR-22, Run: 079, P, 0, 21, 5063, 50, 0, 21, 5042, 0
INVAR-22, Run: 080, P, 0, 21, 4935, 50, 0, 21, 4914, 0
INVAR-22, Run: 081, P, 0, 21, 4948, 50, 0, 21, 4927, 0
INVAR-22, Run: 082, P, 0, 21, 4963, 50, 0, 21, 4942, 0
INVAR-22, Run: 083, P, 0, 21, 4974, 50, 0, 21, 4953, 0
INVAR-22, Run: 084, P, 0, 21, 4972, 50, 0, 21, 4951, 0
INVAR-22, Run: 085, P, 0, 21, 4985, 50, 0, 21, 4964, 0
INVAR-22, Run: 086, P, 0, 21, 4990, 50, 0, 21, 4969, 0
INVAR-22, Run: 087, P, 0, 21, 4911, 50, 0, 21, 4890, 0
INVAR-22, Run: 088, P, 0, 21, 4956, 50, 0, 21, 4935, 0
INVAR-22, Run: 089, P, 0, 21, 4945, 50, 0, 21, 4924, 0
INVAR-22, Run: 090, P, 0, 21, 5068, 50, 0, 21, 5047, 0
INVAR-22, Run: 091, P, 0, 21, 5058, 50, 0, 21, 5037, 0
INVAR-22, Run: 092, P, 0, 21, 4970, 50, 0, 21, 4949, 0
INVAR-22, Run: 093, P, 0, 21, 4954, 50, 0, 21, 4933, 0
INVAR-22, Run: 094, P, 0, 21, 4943, 50, 0, 21, 4922, 0
INVAR-22, Run: 095, P, 0, 21, 5109, 50, 0, 21, 5088, 0
INVAR-22, Run: 096, P, 0, 21, 5017, 50, 0, 21, 4996, 0
INVAR-22, Run: 097, P, 0, 21, 4948, 50, 0, 21, 4927, 0
INVAR-22, Run: 098, P, 0, 21, 5040, 50, 0, 21, 5019, 0
INVAR-22, Run: 099, P, 0, 21, 5156, 50, 0, 21, 5135, 0
INVAR-22, Run: 100, P, 0, 21, 5089, 50, 0, 21, 5068, 0
INVAR-23, Run: 001, P, 0, 57, 10049, 100, 0, 57, 9992, 0
INVAR-23, Run: 002, P, 0, 57, 10109, 100, 0, 57, 10052, 0
INVAR-23, Run: 003, P, 0, 57, 10121, 100, 0, 57, 10064, 0
INVAR-23, Run: 004, P, 0, 57, 10052, 100, 0, 57, 9995, 0
INVAR-23, Run: 005, P, 0, 57, 10044, 100, 0, 57, 9987, 0
INVAR-23, Run: 006, P, 0, 57, 10016, 100, 0, 57, 9959, 0
INVAR-23, Run: 007, P, 0, 57, 9986, 100, 0, 57, 9929, 0
INVAR-23, Run: 008, P, 0, 57, 10088, 100, 0, 57, 10031, 0
INVAR-23, Run: 009, P, 0, 57, 9814, 100, 0, 57, 9757, 0
INVAR-23, Run: 010, P, 0, 57, 9879, 100, 0, 57, 9822, 0
INVAR-23, Run: 011, P, 0, 57, 10179, 100, 0, 57, 10122, 0
INVAR-23, Run: 012, P, 0, 57, 9954, 100, 0, 57, 9897, 0
INVAR-23, Run: 013, P, 0, 57, 9903, 100, 0, 57, 9846, 0
INVAR-23, Run: 014, P, 0, 57, 10046, 100, 0, 57, 9989, 0
INVAR-23, Run: 015, P, 0, 57, 10180, 100, 0, 57, 10123, 0
INVAR-23, Run: 016, P, 0, 57, 10080, 100, 0, 57, 10023, 0
INVAR-23, Run: 017, P, 0, 57, 10172, 100, 0, 57, 10115, 0
INVAR-23, Run: 018, P, 0, 57, 10125, 100, 0, 57, 10068, 0
INVAR-23, Run: 019, P, 0, 57, 10054, 100, 0, 57, 9997, 0
INVAR-23, Run: 020, P, 0, 57, 10003, 100, 0, 57, 9946, 0
INVAR-23, Run: 021, P, 0, 57, 9985, 100, 0, 57, 9928, 0
INVAR-23, Run: 022, P, 0, 57, 9926, 100, 0, 57, 9869, 0
INVAR-23, Run: 023, P, 0, 57, 9838, 100, 0, 57, 9781, 0
INVAR-23, Run: 024, P, 0, 57, 10056, 100, 0, 57, 9999, 0
INVAR-23, Run: 025, P, 0, 57, 10276, 100, 0, 57, 10219, 0
INVAR-23, Run: 026, P, 0, 57, 9997, 100, 0, 57, 9940, 0
INVAR-23, Run: 027, P, 0, 57, 10068, 100, 0, 57, 10011, 0
INVAR-23, Run: 028, P, 0, 57, 9909, 100, 0, 57, 9852, 0
INVAR-23, Run: 029, P, 0, 57, 10005, 100, 0, 57, 9948, 0
INVAR-23, Run: 030, P, 0, 57, 10098, 100, 0, 57, 10041, 0
INVAR-23, Run: 031, P, 0, 57, 10186, 100, 0, 57, 10129, 0
INVAR-23, Run: 032, P, 0, 57, 10057, 100, 0, 57, 10000, 0
INVAR-23, Run: 033, P, 0, 57, 10057, 100, 0, 57, 10000, 0
INVAR-23, Run: 034, P, 0, 57, 10086, 100, 0, 57, 10029, 0
INVAR-23, Run: 035, P, 0, 57, 10216, 100, 0, 57, 10159, 0
INVAR-23, Run: 036, P, 0, 57, 10088, 100, 0, 57, 10031, 0
INVAR-23, Run: 037, P, 0, 57, 10119, 100, 0, 57, 10062, 0
INVAR-23, Run: 038, P, 0, 57, 10113, 100, 0, 57, 10056, 0
INVAR-23, Run: 039, P, 0, 57, 9920, 100, 0, 57, 9863, 0
INVAR-23, Run: 040, P, 0, 57, 10092, 100, 0, 57, 10035, 0
INVAR-23, Run: 041, P, 0, 57, 9967, 100, 0, 57, 9910, 0
INVAR-23, Run: 042, P, 0, 57, 10172, 100, 0, 57, 10115, 0
INVAR-23, Run: 043, P, 0, 57, 9929, 100, 0, 57, 9872, 0
INVAR-23, Run: 044, P, 0, 57, 10178, 100, 0, 57, 10121, 0
INVAR-23, Run: 045, P, 0, 57, 10090, 100, 0, 57, 10033, 0
INVAR-23, Run: 046, P, 0, 57, 10196, 100, 0, 57, 10139, 0
INVAR-23, Run: 047, P, 0, 57, 10107, 100, 0, 57, 10050, 0
INVAR-23, Run: 048, P, 0, 57, 10175, 100, 0, 57, 10118, 0
INVAR-23, Run: 049, P, 0, 57, 10125, 100, 0, 57, 10068, 0
