Input Number, Run_Number, Result@ 100, YP, X, Z, XP, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3
INVAR-22, Run: 060, F, 0, 0, 72, 5, 0, 17, 38, 50, 33
INVAR-22, Run: 061, F, 0, 0, 69, 3, 0, 16, 37, 50, 34
INVAR-22, Run: 062, F, 0, 0, 66, 1, 0, 15, 36, 50, 35
INVAR-22, Run: 063, F, 0, 0, 78, 9, 0, 19, 40, 50, 31
INVAR-22, Run: 064, F, 0, 0, 69, 3, 0, 16, 37, 50, 34
INVAR-22, Run: 065, F, 0, 0, 69, 3, 0, 16, 37, 50, 34
INVAR-22, Run: 066, F, 0, 0, 66, 1, 0, 15, 36, 50, 35
INVAR-22, Run: 067, F, 0, 0, 66, 1, 0, 15, 36, 50, 35
INVAR-22, Run: 068, F, 0, 0, 72, 5, 0, 17, 38, 50, 33
INVAR-22, Run: 069, F, 0, 0, 66, 1, 0, 15, 36, 50, 35
INVAR-22, Run: 070, F, 0, 0, 72, 5, 0, 17, 38, 50, 33
INVAR-22, Run: 071, F, 0, 0, 66, 1, 0, 15, 36, 50, 35
INVAR-22, Run: 072, F, 0, 0, 66, 1, 0, 15, 36, 50, 35
INVAR-22, Run: 073, F, 0, 0, 75, 7, 0, 18, 39, 50, 32
INVAR-22, Run: 074, F, 0, 0, 75, 7, 0, 18, 39, 50, 32
INVAR-22, Run: 075, F, 0, 0, 66, 1, 0, 15, 36, 50, 35
INVAR-22, Run: 076, F, 0, 0, 69, 3, 0, 16, 37, 50, 34
INVAR-22, Run: 077, F, 0, 0, 66, 1, 0, 15, 36, 50, 35
INVAR-22, Run: 078, F, 0, 0, 66, 1, 0, 15, 36, 50, 35
INVAR-22, Run: 079, F, 0, 0, 66, 1, 0, 15, 36, 50, 35
INVAR-22, Run: 080, F, 0, 0, 72, 5, 0, 17, 38, 50, 33
INVAR-22, Run: 081, F, 0, 0, 66, 1, 0, 15, 36, 50, 35
INVAR-22, Run: 082, F, 0, 0, 72, 5, 0, 17, 38, 50, 33
INVAR-22, Run: 083, F, 0, 0, 72, 5, 0, 17, 38, 50, 33
INVAR-22, Run: 084, F, 0, 0, 69, 3, 0, 16, 37, 50, 34
INVAR-22, Run: 085, F, 0, 0, 66, 1, 0, 15, 36, 50, 35
INVAR-22, Run: 086, F, 0, 0, 69, 3, 0, 16, 37, 50, 34
INVAR-22, Run: 087, F, 0, 0, 72, 5, 0, 17, 38, 50, 33
INVAR-22, Run: 088, F, 0, 0, 69, 3, 0, 16, 37, 50, 34
INVAR-22, Run: 089, F, 0, 0, 72, 5, 0, 17, 38, 50, 33
INVAR-22, Run: 090, F, 0, 0, 66, 1, 0, 15, 36, 50, 35
INVAR-22, Run: 091, F, 0, 0, 75, 7, 0, 18, 39, 50, 32
INVAR-22, Run: 092, F, 0, 0, 72, 5, 0, 17, 38, 50, 33
INVAR-22, Run: 093, F, 0, 0, 66, 1, 0, 15, 36, 50, 35
INVAR-22, Run: 094, F, 0, 0, 66, 1, 0, 15, 36, 50, 35
INVAR-22, Run: 095, F, 0, 0, 72, 5, 0, 17, 38, 50, 33
INVAR-22, Run: 096, F, 0, 0, 69, 3, 0, 16, 37, 50, 34
INVAR-22, Run: 097, F, 0, 0, 69, 3, 0, 16, 37, 50, 34
INVAR-22, Run: 098, F, 0, 0, 66, 1, 0, 15, 36, 50, 35
INVAR-22, Run: 099, F, 0, 0, 69, 3, 0, 16, 37, 50, 34
INVAR-22, Run: 100, F, 0, 0, 69, 3, 0, 16, 37, 50, 34
INVAR-23, Run: 001, F, 0, 0, 135, 9, 0, 26, 83, 100, 74
INVAR-23, Run: 002, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 003, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 004, F, 0, 0, 132, 7, 0, 25, 82, 100, 75
INVAR-23, Run: 005, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 006, F, 0, 0, 132, 7, 0, 25, 82, 100, 75
INVAR-23, Run: 007, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 008, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 009, F, 0, 0, 132, 7, 0, 25, 82, 100, 75
INVAR-23, Run: 010, F, 0, 0, 138, 11, 0, 27, 84, 100, 73
INVAR-23, Run: 011, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 012, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 013, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 014, F, 0, 0, 132, 7, 0, 25, 82, 100, 75
INVAR-23, Run: 015, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 016, F, 0, 0, 138, 11, 0, 27, 84, 100, 73
INVAR-23, Run: 017, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 018, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 019, F, 0, 0, 138, 11, 0, 27, 84, 100, 73
INVAR-23, Run: 020, F, 0, 0, 150, 19, 0, 31, 88, 100, 69
INVAR-23, Run: 021, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 022, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 023, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 024, F, 0, 0, 138, 11, 0, 27, 84, 100, 73
INVAR-23, Run: 025, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 026, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 027, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 028, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 029, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 030, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 031, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 032, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 033, F, 0, 0, 141, 13, 0, 28, 85, 100, 72
INVAR-23, Run: 034, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 035, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 036, F, 0, 0, 132, 7, 0, 25, 82, 100, 75
INVAR-23, Run: 037, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 038, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 039, F, 0, 0, 132, 7, 0, 25, 82, 100, 75
INVAR-23, Run: 040, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 041, F, 0, 0, 135, 9, 0, 26, 83, 100, 74
INVAR-23, Run: 042, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 043, F, 0, 0, 135, 9, 0, 26, 83, 100, 74
INVAR-23, Run: 044, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 045, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 046, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 047, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 048, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 049, F, 0, 0, 135, 9, 0, 26, 83, 100, 74
INVAR-23, Run: 050, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 051, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 052, F, 0, 0, 132, 7, 0, 25, 82, 100, 75
INVAR-23, Run: 053, F, 0, 0, 138, 11, 0, 27, 84, 100, 73
INVAR-23, Run: 054, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 055, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 056, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 057, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 058, F, 0, 0, 156, 23, 0, 33, 90, 100, 67
INVAR-23, Run: 059, F, 0, 0, 132, 7, 0, 25, 82, 100, 75
INVAR-23, Run: 060, F, 0, 0, 132, 7, 0, 25, 82, 100, 75
INVAR-23, Run: 061, F, 0, 0, 132, 7, 0, 25, 82, 100, 75
INVAR-23, Run: 062, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 063, F, 0, 0, 138, 11, 0, 27, 84, 100, 73
INVAR-23, Run: 064, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 065, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 066, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 067, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 068, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 069, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 070, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 071, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 072, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 073, F, 0, 0, 132, 7, 0, 25, 82, 100, 75
INVAR-23, Run: 074, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 075, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 076, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 077, F, 0, 0, 132, 7, 0, 25, 82, 100, 75
INVAR-23, Run: 078, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 079, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 080, F, 0, 0, 132, 7, 0, 25, 82, 100, 75
INVAR-23, Run: 081, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 082, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 083, F, 0, 0, 135, 9, 0, 26, 83, 100, 74
INVAR-23, Run: 084, F, 0, 0, 129, 5, 0, 24, 81, 100, 76
INVAR-23, Run: 085, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 086, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 087, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 088, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 089, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 090, F, 0, 0, 135, 9, 0, 26, 83, 100, 74
INVAR-23, Run: 091, F, 0, 0, 126, 3, 0, 23, 80, 100, 77
INVAR-23, Run: 092, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 093, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 094, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 095, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 096, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 097, F, 0, 0, 138, 11, 0, 27, 84, 100, 73
INVAR-23, Run: 098, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-23, Run: 099, F, 0, 0, 138, 11, 0, 27, 84, 100, 73
INVAR-23, Run: 100, F, 0, 0, 123, 1, 0, 22, 79, 100, 78
INVAR-24, Run: 001, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 002, F, 0, 0, 228, 7, 0, 21, 186, 200, 179
INVAR-24, Run: 003, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 004, F, 0, 0, 228, 7, 0, 21, 186, 200, 179
INVAR-24, Run: 005, F, 0, 0, 243, 17, 0, 26, 191, 200, 174
INVAR-24, Run: 006, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 007, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 008, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 009, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 010, F, 0, 0, 243, 17, 0, 26, 191, 200, 174
INVAR-24, Run: 011, F, 0, 0, 243, 17, 0, 26, 191, 200, 174
INVAR-24, Run: 012, F, 0, 0, 237, 13, 0, 24, 189, 200, 176
INVAR-24, Run: 013, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 014, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 015, F, 0, 0, 231, 9, 0, 22, 187, 200, 178
INVAR-24, Run: 016, F, 0, 0, 228, 7, 0, 21, 186, 200, 179
INVAR-24, Run: 017, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 018, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 019, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 020, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 021, F, 0, 0, 234, 11, 0, 23, 188, 200, 177
INVAR-24, Run: 022, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 023, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 024, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 025, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 026, F, 0, 0, 231, 9, 0, 22, 187, 200, 178
INVAR-24, Run: 027, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 028, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 029, F, 0, 0, 228, 7, 0, 21, 186, 200, 179
INVAR-24, Run: 030, F, 0, 0, 234, 11, 0, 23, 188, 200, 177
INVAR-24, Run: 031, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 032, F, 0, 0, 249, 21, 0, 28, 193, 200, 172
INVAR-24, Run: 033, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 034, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 035, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 036, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 037, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 038, F, 0, 0, 228, 7, 0, 21, 186, 200, 179
INVAR-24, Run: 039, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 040, F, 0, 0, 228, 7, 0, 21, 186, 200, 179
INVAR-24, Run: 041, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 042, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 043, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 044, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 045, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 046, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 047, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 048, F, 0, 0, 231, 9, 0, 22, 187, 200, 178
INVAR-24, Run: 049, F, 0, 0, 234, 11, 0, 23, 188, 200, 177
INVAR-24, Run: 050, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 051, F, 0, 0, 231, 9, 0, 22, 187, 200, 178
INVAR-24, Run: 052, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 053, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 054, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 055, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 056, F, 0, 0, 234, 11, 0, 23, 188, 200, 177
INVAR-24, Run: 057, F, 0, 0, 231, 9, 0, 22, 187, 200, 178
INVAR-24, Run: 058, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 059, F, 0, 0, 234, 11, 0, 23, 188, 200, 177
INVAR-24, Run: 060, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 061, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 062, F, 0, 0, 231, 9, 0, 22, 187, 200, 178
INVAR-24, Run: 063, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 064, F, 0, 0, 234, 11, 0, 23, 188, 200, 177
INVAR-24, Run: 065, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 066, F, 0, 0, 231, 9, 0, 22, 187, 200, 178
INVAR-24, Run: 067, F, 0, 0, 231, 9, 0, 22, 187, 200, 178
INVAR-24, Run: 068, F, 0, 0, 234, 11, 0, 23, 188, 200, 177
INVAR-24, Run: 069, F, 0, 0, 231, 9, 0, 22, 187, 200, 178
INVAR-24, Run: 070, F, 0, 0, 234, 11, 0, 23, 188, 200, 177
INVAR-24, Run: 071, F, 0, 0, 234, 11, 0, 23, 188, 200, 177
INVAR-24, Run: 072, F, 0, 0, 231, 9, 0, 22, 187, 200, 178
INVAR-24, Run: 073, F, 0, 0, 246, 19, 0, 27, 192, 200, 173
INVAR-24, Run: 074, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 075, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 076, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 077, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 078, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 079, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 080, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 081, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 082, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 083, F, 0, 0, 234, 11, 0, 23, 188, 200, 177
INVAR-24, Run: 084, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 085, F, 0, 0, 234, 11, 0, 23, 188, 200, 177
INVAR-24, Run: 086, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 087, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 088, F, 0, 0, 228, 7, 0, 21, 186, 200, 179
INVAR-24, Run: 089, F, 0, 0, 246, 19, 0, 27, 192, 200, 173
INVAR-24, Run: 090, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 091, F, 0, 0, 219, 1, 0, 18, 183, 200, 182
INVAR-24, Run: 092, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 093, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 094, F, 0, 0, 228, 7, 0, 21, 186, 200, 179
INVAR-24, Run: 095, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 096, F, 0, 0, 222, 3, 0, 19, 184, 200, 181
INVAR-24, Run: 097, F, 0, 0, 231, 9, 0, 22, 187, 200, 178
INVAR-24, Run: 098, F, 0, 0, 237, 13, 0, 24, 189, 200, 176
INVAR-24, Run: 099, F, 0, 0, 225, 5, 0, 20, 185, 200, 180
INVAR-24, Run: 100, F, 0, 0, 264, 31, 0, 33, 198, 200, 167
INVAR-25, Run: 001, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 002, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 003, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 004, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 005, F, 0, 0, 33, 4, 0, 11, 11, 18, 7
INVAR-25, Run: 006, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 007, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 008, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 009, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 010, F, 0, 0, 36, 6, 0, 12, 12, 18, 6
INVAR-25, Run: 011, F, 0, 0, 36, 6, 0, 12, 12, 18, 6
INVAR-25, Run: 012, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 013, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 014, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 015, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 016, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 017, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 018, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 019, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 020, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 021, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 022, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 023, F, 0, 0, 36, 6, 0, 12, 12, 18, 6
INVAR-25, Run: 024, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 025, F, 0, 0, 33, 4, 0, 11, 11, 18, 7
INVAR-25, Run: 026, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 027, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 028, F, 0, 0, 33, 4, 0, 11, 11, 18, 7
INVAR-25, Run: 029, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 030, F, 0, 0, 33, 4, 0, 11, 11, 18, 7
INVAR-25, Run: 031, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 032, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 033, F, 0, 0, 33, 4, 0, 11, 11, 18, 7
INVAR-25, Run: 034, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 035, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 036, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 037, F, 0, 0, 33, 4, 0, 11, 11, 18, 7
INVAR-25, Run: 038, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 039, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 040, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 041, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 042, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 043, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 044, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 045, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 046, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 047, F, 0, 0, 36, 6, 0, 12, 12, 18, 6
INVAR-25, Run: 048, F, 0, 0, 36, 6, 0, 12, 12, 18, 6
INVAR-25, Run: 049, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 050, F, 0, 0, 33, 4, 0, 11, 11, 18, 7
INVAR-25, Run: 051, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 052, F, 0, 0, 36, 6, 0, 12, 12, 18, 6
INVAR-25, Run: 053, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 054, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 055, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 056, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 057, F, 0, 0, 33, 4, 0, 11, 11, 18, 7
INVAR-25, Run: 058, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 059, F, 0, 0, 36, 6, 0, 12, 12, 18, 6
INVAR-25, Run: 060, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 061, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 062, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 063, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 064, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 065, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 066, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 067, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 068, F, 0, 0, 33, 4, 0, 11, 11, 18, 7
INVAR-25, Run: 069, F, 0, 0, 36, 6, 0, 12, 12, 18, 6
INVAR-25, Run: 070, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 071, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 072, F, 0, 0, 33, 4, 0, 11, 11, 18, 7
INVAR-25, Run: 073, F, 0, 0, 33, 4, 0, 11, 11, 18, 7
INVAR-25, Run: 074, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 075, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 076, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 077, F, 0, 0, 33, 4, 0, 11, 11, 18, 7
INVAR-25, Run: 078, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 079, F, 0, 0, 33, 4, 0, 11, 11, 18, 7
INVAR-25, Run: 080, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 081, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 082, F, 0, 0, 33, 4, 0, 11, 11, 18, 7
INVAR-25, Run: 083, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 084, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 085, F, 0, 0, 30, 2, 0, 10, 10, 18, 8
INVAR-25, Run: 086, F, 0, 0, 33, 4, 0, 11, 11, 18, 7
INVAR-25, Run: 087, F, 0, 0, 33, 4, 0, 11, 11, 18, 7
INVAR-25, Run: 088, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 089, F, 0, 0, 27, 0, 0, 9, 9, 18, 9
INVAR-25, Run: 090, F, 0, 0, 33, 4, 0, 11, 11, 18, 7
