Input Number, Run_Number, Result@ 100, Y, Z, X, NEW_REACTION, Reaction1
INVAR-34, Run: 072, P, 200, 0, 0, 0, 0
INVAR-34, Run: 073, P, 200, 0, 0, 0, 0
INVAR-34, Run: 074, P, 200, 0, 0, 0, 0
INVAR-34, Run: 075, P, 200, 0, 0, 0, 0
INVAR-34, Run: 076, P, 200, 0, 0, 0, 0
INVAR-34, Run: 077, P, 200, 0, 0, 0, 0
INVAR-34, Run: 078, P, 200, 0, 0, 0, 0
INVAR-34, Run: 079, P, 200, 0, 0, 0, 0
INVAR-34, Run: 080, P, 200, 0, 0, 0, 0
INVAR-34, Run: 081, P, 200, 0, 0, 0, 0
INVAR-34, Run: 082, P, 200, 0, 0, 0, 0
INVAR-34, Run: 083, P, 200, 0, 0, 0, 0
INVAR-34, Run: 084, P, 200, 0, 0, 0, 0
INVAR-34, Run: 085, P, 200, 0, 0, 0, 0
INVAR-34, Run: 086, P, 200, 0, 0, 0, 0
INVAR-34, Run: 087, P, 200, 0, 0, 0, 0
INVAR-34, Run: 088, P, 200, 0, 0, 0, 0
INVAR-34, Run: 089, P, 200, 0, 0, 0, 0
INVAR-34, Run: 090, P, 200, 0, 0, 0, 0
INVAR-34, Run: 091, P, 200, 0, 0, 0, 0
INVAR-34, Run: 092, P, 200, 0, 0, 0, 0
INVAR-34, Run: 093, P, 200, 0, 0, 0, 0
INVAR-34, Run: 094, P, 200, 0, 0, 0, 0
INVAR-34, Run: 095, P, 200, 0, 0, 0, 0
INVAR-34, Run: 096, P, 200, 0, 0, 0, 0
INVAR-34, Run: 097, P, 200, 0, 0, 0, 0
INVAR-34, Run: 098, P, 200, 0, 0, 0, 0
INVAR-34, Run: 099, P, 200, 0, 0, 0, 0
INVAR-34, Run: 100, P, 200, 0, 0, 0, 0
INVAR-35, Run: 001, F, 0, 14, 19, 17, 31
INVAR-35, Run: 002, F, 0, 16, 18, 16, 32
INVAR-35, Run: 003, F, 0, 16, 18, 16, 32
INVAR-35, Run: 004, F, 0, 16, 18, 16, 32
INVAR-35, Run: 005, F, 0, 22, 15, 13, 35
INVAR-35, Run: 006, F, 0, 14, 19, 17, 31
INVAR-35, Run: 007, F, 0, 16, 18, 16, 32
INVAR-35, Run: 008, F, 0, 20, 16, 14, 34
INVAR-35, Run: 009, F, 0, 22, 15, 13, 35
INVAR-35, Run: 010, F, 0, 14, 19, 17, 31
INVAR-35, Run: 011, F, 0, 20, 16, 14, 34
INVAR-35, Run: 012, F, 0, 16, 18, 16, 32
INVAR-35, Run: 013, F, 0, 22, 15, 13, 35
INVAR-35, Run: 014, F, 0, 16, 18, 16, 32
INVAR-35, Run: 015, F, 0, 22, 15, 13, 35
INVAR-35, Run: 016, F, 0, 26, 13, 11, 37
INVAR-35, Run: 017, F, 0, 24, 14, 12, 36
INVAR-35, Run: 018, F, 0, 18, 17, 15, 33
INVAR-35, Run: 019, F, 0, 16, 18, 16, 32
INVAR-35, Run: 020, F, 0, 20, 16, 14, 34
INVAR-35, Run: 021, F, 0, 20, 16, 14, 34
INVAR-35, Run: 022, F, 0, 20, 16, 14, 34
INVAR-35, Run: 023, F, 0, 16, 18, 16, 32
INVAR-35, Run: 024, F, 0, 20, 16, 14, 34
INVAR-35, Run: 025, F, 0, 18, 17, 15, 33
INVAR-35, Run: 026, F, 0, 14, 19, 17, 31
INVAR-35, Run: 027, F, 0, 24, 14, 12, 36
INVAR-35, Run: 028, F, 0, 14, 19, 17, 31
INVAR-35, Run: 029, F, 0, 16, 18, 16, 32
INVAR-35, Run: 030, F, 0, 18, 17, 15, 33
INVAR-35, Run: 031, F, 0, 20, 16, 14, 34
INVAR-35, Run: 032, F, 0, 18, 17, 15, 33
INVAR-35, Run: 033, F, 0, 12, 20, 18, 30
INVAR-35, Run: 034, F, 0, 14, 19, 17, 31
INVAR-35, Run: 035, F, 0, 24, 14, 12, 36
INVAR-35, Run: 036, F, 0, 12, 20, 18, 30
INVAR-35, Run: 037, F, 0, 20, 16, 14, 34
INVAR-35, Run: 038, F, 0, 20, 16, 14, 34
INVAR-35, Run: 039, F, 0, 16, 18, 16, 32
INVAR-35, Run: 040, F, 0, 22, 15, 13, 35
INVAR-35, Run: 041, F, 0, 12, 20, 18, 30
INVAR-35, Run: 042, F, 0, 14, 19, 17, 31
INVAR-35, Run: 043, F, 0, 18, 17, 15, 33
INVAR-35, Run: 044, F, 0, 20, 16, 14, 34
INVAR-35, Run: 045, F, 0, 22, 15, 13, 35
INVAR-35, Run: 046, F, 0, 22, 15, 13, 35
INVAR-35, Run: 047, F, 0, 18, 17, 15, 33
INVAR-35, Run: 048, F, 0, 16, 18, 16, 32
INVAR-35, Run: 049, F, 0, 18, 17, 15, 33
INVAR-35, Run: 050, F, 0, 18, 17, 15, 33
INVAR-35, Run: 051, F, 0, 16, 18, 16, 32
INVAR-35, Run: 052, F, 0, 18, 17, 15, 33
INVAR-35, Run: 053, F, 0, 18, 17, 15, 33
INVAR-35, Run: 054, F, 0, 24, 14, 12, 36
INVAR-35, Run: 055, F, 0, 18, 17, 15, 33
INVAR-35, Run: 056, F, 0, 18, 17, 15, 33
INVAR-35, Run: 057, F, 0, 18, 17, 15, 33
INVAR-35, Run: 058, F, 0, 16, 18, 16, 32
INVAR-35, Run: 059, F, 0, 22, 15, 13, 35
INVAR-35, Run: 060, F, 0, 22, 15, 13, 35
INVAR-35, Run: 061, F, 0, 18, 17, 15, 33
INVAR-35, Run: 062, F, 0, 18, 17, 15, 33
INVAR-35, Run: 063, F, 0, 16, 18, 16, 32
INVAR-35, Run: 064, F, 0, 16, 18, 16, 32
INVAR-35, Run: 065, F, 0, 16, 18, 16, 32
INVAR-35, Run: 066, F, 0, 28, 12, 10, 38
INVAR-35, Run: 067, F, 0, 18, 17, 15, 33
INVAR-35, Run: 068, F, 0, 18, 17, 15, 33
INVAR-35, Run: 069, F, 0, 18, 17, 15, 33
INVAR-35, Run: 070, F, 0, 18, 17, 15, 33
INVAR-35, Run: 071, F, 0, 20, 16, 14, 34
INVAR-35, Run: 072, F, 0, 22, 15, 13, 35
INVAR-35, Run: 073, F, 0, 12, 20, 18, 30
INVAR-35, Run: 074, F, 0, 20, 16, 14, 34
INVAR-35, Run: 075, F, 0, 12, 20, 18, 30
INVAR-35, Run: 076, F, 0, 22, 15, 13, 35
INVAR-35, Run: 077, F, 0, 26, 13, 11, 37
INVAR-35, Run: 078, F, 0, 14, 19, 17, 31
INVAR-35, Run: 079, F, 0, 16, 18, 16, 32
INVAR-35, Run: 080, F, 0, 24, 14, 12, 36
INVAR-35, Run: 081, F, 0, 8, 22, 20, 28
INVAR-35, Run: 082, F, 0, 12, 20, 18, 30
INVAR-35, Run: 083, F, 0, 16, 18, 16, 32
INVAR-35, Run: 084, F, 0, 22, 15, 13, 35
INVAR-35, Run: 085, F, 0, 24, 14, 12, 36
INVAR-35, Run: 086, F, 0, 18, 17, 15, 33
INVAR-35, Run: 087, F, 0, 14, 19, 17, 31
INVAR-35, Run: 088, F, 0, 14, 19, 17, 31
INVAR-35, Run: 089, F, 0, 18, 17, 15, 33
INVAR-35, Run: 090, F, 0, 14, 19, 17, 31
INVAR-35, Run: 091, F, 0, 22, 15, 13, 35
INVAR-35, Run: 092, F, 0, 20, 16, 14, 34
INVAR-35, Run: 093, F, 0, 20, 16, 14, 34
INVAR-35, Run: 094, F, 0, 24, 14, 12, 36
INVAR-35, Run: 095, F, 0, 24, 14, 12, 36
INVAR-35, Run: 096, F, 0, 18, 17, 15, 33
INVAR-35, Run: 097, F, 0, 12, 20, 18, 30
INVAR-35, Run: 098, F, 0, 22, 15, 13, 35
INVAR-35, Run: 099, F, 0, 16, 18, 16, 32
INVAR-35, Run: 100, F, 0, 22, 15, 13, 35
INVAR-36, Run: 001, F, 0, 32, 58, 10, 42
INVAR-36, Run: 002, F, 0, 26, 61, 13, 39
INVAR-36, Run: 003, F, 0, 26, 61, 13, 39
INVAR-36, Run: 004, F, 0, 28, 60, 12, 40
INVAR-36, Run: 005, F, 0, 32, 58, 10, 42
INVAR-36, Run: 006, F, 0, 24, 62, 14, 38
INVAR-36, Run: 007, F, 0, 26, 61, 13, 39
INVAR-36, Run: 008, F, 0, 30, 59, 11, 41
INVAR-36, Run: 009, F, 0, 28, 60, 12, 40
INVAR-36, Run: 010, F, 0, 34, 57, 9, 43
INVAR-36, Run: 011, F, 0, 38, 55, 7, 45
INVAR-36, Run: 012, F, 0, 28, 60, 12, 40
INVAR-36, Run: 013, F, 0, 30, 59, 11, 41
INVAR-36, Run: 014, F, 0, 32, 58, 10, 42
INVAR-36, Run: 015, F, 0, 38, 55, 7, 45
INVAR-36, Run: 016, F, 0, 34, 57, 9, 43
INVAR-36, Run: 017, F, 0, 36, 56, 8, 44
INVAR-36, Run: 018, F, 0, 28, 60, 12, 40
INVAR-36, Run: 019, F, 0, 28, 60, 12, 40
INVAR-36, Run: 020, F, 0, 32, 58, 10, 42
INVAR-36, Run: 021, F, 0, 32, 58, 10, 42
INVAR-36, Run: 022, F, 0, 30, 59, 11, 41
INVAR-36, Run: 023, F, 0, 32, 58, 10, 42
INVAR-36, Run: 024, F, 0, 28, 60, 12, 40
INVAR-36, Run: 025, F, 0, 38, 55, 7, 45
INVAR-36, Run: 026, F, 0, 18, 65, 17, 35
INVAR-36, Run: 027, F, 0, 30, 59, 11, 41
INVAR-36, Run: 028, F, 0, 38, 55, 7, 45
INVAR-36, Run: 029, F, 0, 32, 58, 10, 42
INVAR-36, Run: 030, F, 0, 32, 58, 10, 42
INVAR-36, Run: 031, F, 0, 26, 61, 13, 39
INVAR-36, Run: 032, F, 0, 34, 57, 9, 43
INVAR-36, Run: 033, F, 0, 36, 56, 8, 44
INVAR-36, Run: 034, F, 0, 32, 58, 10, 42
INVAR-36, Run: 035, F, 0, 32, 58, 10, 42
INVAR-36, Run: 036, F, 0, 30, 59, 11, 41
INVAR-36, Run: 037, F, 0, 24, 62, 14, 38
INVAR-36, Run: 038, F, 0, 32, 58, 10, 42
INVAR-36, Run: 039, F, 0, 32, 58, 10, 42
INVAR-36, Run: 040, F, 0, 30, 59, 11, 41
INVAR-36, Run: 041, F, 0, 38, 55, 7, 45
INVAR-36, Run: 042, F, 0, 36, 56, 8, 44
INVAR-36, Run: 043, F, 0, 26, 61, 13, 39
INVAR-36, Run: 044, F, 0, 32, 58, 10, 42
INVAR-36, Run: 045, F, 0, 32, 58, 10, 42
INVAR-36, Run: 046, F, 0, 36, 56, 8, 44
INVAR-36, Run: 047, F, 0, 40, 54, 6, 46
INVAR-36, Run: 048, F, 0, 30, 59, 11, 41
INVAR-36, Run: 049, F, 0, 22, 63, 15, 37
INVAR-36, Run: 050, F, 0, 32, 58, 10, 42
INVAR-36, Run: 051, F, 0, 30, 59, 11, 41
INVAR-36, Run: 052, F, 0, 34, 57, 9, 43
INVAR-36, Run: 053, F, 0, 36, 56, 8, 44
INVAR-36, Run: 054, F, 0, 36, 56, 8, 44
INVAR-36, Run: 055, F, 0, 26, 61, 13, 39
INVAR-36, Run: 056, F, 0, 30, 59, 11, 41
INVAR-36, Run: 057, F, 0, 34, 57, 9, 43
INVAR-36, Run: 058, F, 0, 34, 57, 9, 43
INVAR-36, Run: 059, F, 0, 40, 54, 6, 46
INVAR-36, Run: 060, F, 0, 28, 60, 12, 40
INVAR-36, Run: 061, F, 0, 30, 59, 11, 41
INVAR-36, Run: 062, F, 0, 36, 56, 8, 44
INVAR-36, Run: 063, F, 0, 30, 59, 11, 41
INVAR-36, Run: 064, F, 0, 28, 60, 12, 40
INVAR-36, Run: 065, F, 0, 28, 60, 12, 40
INVAR-36, Run: 066, F, 0, 46, 51, 3, 49
INVAR-36, Run: 067, F, 0, 28, 60, 12, 40
INVAR-36, Run: 068, F, 0, 36, 56, 8, 44
INVAR-36, Run: 069, F, 0, 34, 57, 9, 43
INVAR-36, Run: 070, F, 0, 26, 61, 13, 39
INVAR-36, Run: 071, F, 0, 28, 60, 12, 40
INVAR-36, Run: 072, F, 0, 30, 59, 11, 41
INVAR-36, Run: 073, F, 0, 30, 59, 11, 41
INVAR-36, Run: 074, F, 0, 28, 60, 12, 40
INVAR-36, Run: 075, F, 0, 34, 57, 9, 43
INVAR-36, Run: 076, F, 0, 28, 60, 12, 40
INVAR-36, Run: 077, F, 0, 34, 57, 9, 43
INVAR-36, Run: 078, F, 0, 32, 58, 10, 42
INVAR-36, Run: 079, F, 0, 28, 60, 12, 40
INVAR-36, Run: 080, F, 0, 36, 56, 8, 44
INVAR-36, Run: 081, F, 0, 40, 54, 6, 46
INVAR-36, Run: 082, F, 0, 30, 59, 11, 41
INVAR-36, Run: 083, F, 0, 34, 57, 9, 43
INVAR-36, Run: 084, F, 0, 24, 62, 14, 38
INVAR-36, Run: 085, F, 0, 32, 58, 10, 42
INVAR-36, Run: 086, F, 0, 28, 60, 12, 40
INVAR-36, Run: 087, F, 0, 38, 55, 7, 45
INVAR-36, Run: 088, F, 0, 28, 60, 12, 40
INVAR-36, Run: 089, F, 0, 34, 57, 9, 43
INVAR-36, Run: 090, F, 0, 34, 57, 9, 43
INVAR-36, Run: 091, F, 0, 26, 61, 13, 39
INVAR-36, Run: 092, F, 0, 36, 56, 8, 44
INVAR-36, Run: 093, F, 0, 34, 57, 9, 43
INVAR-36, Run: 094, F, 0, 30, 59, 11, 41
INVAR-36, Run: 095, F, 0, 36, 56, 8, 44
INVAR-36, Run: 096, F, 0, 30, 59, 11, 41
INVAR-36, Run: 097, F, 0, 34, 57, 9, 43
INVAR-36, Run: 098, F, 0, 36, 56, 8, 44
INVAR-36, Run: 099, F, 0, 36, 56, 8, 44
INVAR-36, Run: 100, F, 0, 26, 61, 13, 39
INVAR-37, Run: 001, F, 0, 66, 90, 44, 110
INVAR-37, Run: 002, F, 0, 72, 87, 41, 113
INVAR-37, Run: 003, F, 0, 70, 88, 42, 112
INVAR-37, Run: 004, F, 0, 78, 84, 38, 116
INVAR-37, Run: 005, F, 0, 74, 86, 40, 114
INVAR-37, Run: 006, F, 0, 82, 82, 36, 118
INVAR-37, Run: 007, F, 0, 64, 91, 45, 109
INVAR-37, Run: 008, F, 0, 68, 89, 43, 111
INVAR-37, Run: 009, F, 0, 74, 86, 40, 114
INVAR-37, Run: 010, F, 0, 76, 85, 39, 115
INVAR-37, Run: 011, F, 0, 78, 84, 38, 116
INVAR-37, Run: 012, F, 0, 80, 83, 37, 117
INVAR-37, Run: 013, F, 0, 70, 88, 42, 112
INVAR-37, Run: 014, F, 0, 68, 89, 43, 111
INVAR-37, Run: 015, F, 0, 84, 81, 35, 119
INVAR-37, Run: 016, F, 0, 84, 81, 35, 119
INVAR-37, Run: 017, F, 0, 78, 84, 38, 116
INVAR-37, Run: 018, F, 0, 70, 88, 42, 112
INVAR-37, Run: 019, F, 0, 76, 85, 39, 115
INVAR-37, Run: 020, F, 0, 66, 90, 44, 110
INVAR-37, Run: 021, F, 0, 82, 82, 36, 118
INVAR-37, Run: 022, F, 0, 78, 84, 38, 116
INVAR-37, Run: 023, F, 0, 74, 86, 40, 114
INVAR-37, Run: 024, F, 0, 78, 84, 38, 116
INVAR-37, Run: 025, F, 0, 74, 86, 40, 114
INVAR-37, Run: 026, F, 0, 72, 87, 41, 113
INVAR-37, Run: 027, F, 0, 66, 90, 44, 110
INVAR-37, Run: 028, F, 0, 74, 86, 40, 114
INVAR-37, Run: 029, F, 0, 86, 80, 34, 120
INVAR-37, Run: 030, F, 0, 74, 86, 40, 114
INVAR-37, Run: 031, F, 0, 72, 87, 41, 113
INVAR-37, Run: 032, F, 0, 70, 88, 42, 112
INVAR-37, Run: 033, F, 0, 70, 88, 42, 112
INVAR-37, Run: 034, F, 0, 72, 87, 41, 113
INVAR-37, Run: 035, F, 0, 66, 90, 44, 110
INVAR-37, Run: 036, F, 0, 64, 91, 45, 109
INVAR-37, Run: 037, F, 0, 72, 87, 41, 113
INVAR-37, Run: 038, F, 0, 86, 80, 34, 120
INVAR-37, Run: 039, F, 0, 72, 87, 41, 113
INVAR-37, Run: 040, F, 0, 68, 89, 43, 111
INVAR-37, Run: 041, F, 0, 66, 90, 44, 110
INVAR-37, Run: 042, F, 0, 74, 86, 40, 114
INVAR-37, Run: 043, F, 0, 74, 86, 40, 114
INVAR-37, Run: 044, F, 0, 78, 84, 38, 116
INVAR-37, Run: 045, F, 0, 68, 89, 43, 111
INVAR-37, Run: 046, F, 0, 72, 87, 41, 113
INVAR-37, Run: 047, F, 0, 70, 88, 42, 112
INVAR-37, Run: 048, F, 0, 70, 88, 42, 112
INVAR-37, Run: 049, F, 0, 80, 83, 37, 117
INVAR-37, Run: 050, F, 0, 68, 89, 43, 111
INVAR-37, Run: 051, F, 0, 80, 83, 37, 117
INVAR-37, Run: 052, F, 0, 80, 83, 37, 117
INVAR-37, Run: 053, F, 0, 76, 85, 39, 115
INVAR-37, Run: 054, F, 0, 58, 94, 48, 106
INVAR-37, Run: 055, F, 0, 78, 84, 38, 116
INVAR-37, Run: 056, F, 0, 66, 90, 44, 110
INVAR-37, Run: 057, F, 0, 84, 81, 35, 119
INVAR-37, Run: 058, F, 0, 66, 90, 44, 110
INVAR-37, Run: 059, F, 0, 74, 86, 40, 114
INVAR-37, Run: 060, F, 0, 82, 82, 36, 118
INVAR-37, Run: 061, F, 0, 76, 85, 39, 115
INVAR-37, Run: 062, F, 0, 72, 87, 41, 113
INVAR-37, Run: 063, F, 0, 80, 83, 37, 117
INVAR-37, Run: 064, F, 0, 78, 84, 38, 116
INVAR-37, Run: 065, F, 0, 82, 82, 36, 118
INVAR-37, Run: 066, F, 0, 64, 91, 45, 109
INVAR-37, Run: 067, F, 0, 62, 92, 46, 108
INVAR-37, Run: 068, F, 0, 74, 86, 40, 114
INVAR-37, Run: 069, F, 0, 74, 86, 40, 114
INVAR-37, Run: 070, F, 0, 80, 83, 37, 117
INVAR-37, Run: 071, F, 0, 70, 88, 42, 112
INVAR-37, Run: 072, F, 0, 78, 84, 38, 116
INVAR-37, Run: 073, F, 0, 72, 87, 41, 113
INVAR-37, Run: 074, F, 0, 72, 87, 41, 113
INVAR-37, Run: 075, F, 0, 82, 82, 36, 118
INVAR-37, Run: 076, F, 0, 80, 83, 37, 117
INVAR-37, Run: 077, F, 0, 62, 92, 46, 108
INVAR-37, Run: 078, F, 0, 68, 89, 43, 111
INVAR-37, Run: 079, F, 0, 78, 84, 38, 116
INVAR-37, Run: 080, F, 0, 74, 86, 40, 114
INVAR-37, Run: 081, F, 0, 82, 82, 36, 118
INVAR-37, Run: 082, F, 0, 74, 86, 40, 114
INVAR-37, Run: 083, F, 0, 88, 79, 33, 121
INVAR-37, Run: 084, F, 0, 70, 88, 42, 112
INVAR-37, Run: 085, F, 0, 78, 84, 38, 116
INVAR-37, Run: 086, F, 0, 86, 80, 34, 120
INVAR-37, Run: 087, F, 0, 76, 85, 39, 115
INVAR-37, Run: 088, F, 0, 64, 91, 45, 109
INVAR-37, Run: 089, F, 0, 74, 86, 40, 114
INVAR-37, Run: 090, F, 0, 70, 88, 42, 112
INVAR-37, Run: 091, F, 0, 78, 84, 38, 116
INVAR-37, Run: 092, F, 0, 76, 85, 39, 115
INVAR-37, Run: 093, F, 0, 72, 87, 41, 113
INVAR-37, Run: 094, F, 0, 78, 84, 38, 116
INVAR-37, Run: 095, F, 0, 72, 87, 41, 113
INVAR-37, Run: 096, F, 0, 68, 89, 43, 111
INVAR-37, Run: 097, F, 0, 84, 81, 35, 119
INVAR-37, Run: 098, F, 0, 66, 90, 44, 110
INVAR-37, Run: 099, F, 0, 74, 86, 40, 114
INVAR-37, Run: 100, F, 0, 68, 89, 43, 111
INVAR-38, Run: 001, F, 0, 19, 25, 6, 25
INVAR-38, Run: 002, F, 0, 17, 26, 7, 24
INVAR-38, Run: 003, F, 0, 19, 25, 6, 25
INVAR-38, Run: 004, F, 0, 15, 27, 8, 23
INVAR-38, Run: 005, F, 0, 19, 25, 6, 25
INVAR-38, Run: 006, F, 0, 19, 25, 6, 25
INVAR-38, Run: 007, F, 0, 13, 28, 9, 22
INVAR-38, Run: 008, F, 0, 19, 25, 6, 25
INVAR-38, Run: 009, F, 0, 19, 25, 6, 25
INVAR-38, Run: 010, F, 0, 13, 28, 9, 22
INVAR-38, Run: 011, F, 0, 21, 24, 5, 26
INVAR-38, Run: 012, F, 0, 21, 24, 5, 26
INVAR-38, Run: 013, F, 0, 21, 24, 5, 26
INVAR-38, Run: 014, F, 0, 15, 27, 8, 23
INVAR-38, Run: 015, F, 0, 19, 25, 6, 25
INVAR-38, Run: 016, F, 0, 17, 26, 7, 24
INVAR-38, Run: 017, F, 0, 15, 27, 8, 23
INVAR-38, Run: 018, F, 0, 17, 26, 7, 24
INVAR-38, Run: 019, F, 0, 15, 27, 8, 23
INVAR-38, Run: 020, F, 0, 19, 25, 6, 25
INVAR-38, Run: 021, F, 0, 17, 26, 7, 24
INVAR-38, Run: 022, F, 0, 23, 23, 4, 27
INVAR-38, Run: 023, F, 0, 15, 27, 8, 23
INVAR-38, Run: 024, F, 0, 17, 26, 7, 24
INVAR-38, Run: 025, F, 0, 19, 25, 6, 25
INVAR-38, Run: 026, F, 0, 21, 24, 5, 26
INVAR-38, Run: 027, F, 0, 17, 26, 7, 24
INVAR-38, Run: 028, F, 0, 13, 28, 9, 22
INVAR-38, Run: 029, F, 0, 15, 27, 8, 23
INVAR-38, Run: 030, F, 0, 15, 27, 8, 23
INVAR-38, Run: 031, F, 0, 17, 26, 7, 24
INVAR-38, Run: 032, F, 0, 21, 24, 5, 26
INVAR-38, Run: 033, F, 0, 17, 26, 7, 24
INVAR-38, Run: 034, F, 0, 23, 23, 4, 27
INVAR-38, Run: 035, F, 0, 19, 25, 6, 25
INVAR-38, Run: 036, F, 0, 17, 26, 7, 24
INVAR-38, Run: 037, F, 0, 21, 24, 5, 26
INVAR-38, Run: 038, F, 0, 17, 26, 7, 24
INVAR-38, Run: 039, F, 0, 15, 27, 8, 23
INVAR-38, Run: 040, F, 0, 13, 28, 9, 22
INVAR-38, Run: 041, F, 0, 17, 26, 7, 24
INVAR-38, Run: 042, F, 0, 17, 26, 7, 24
INVAR-38, Run: 043, F, 0, 15, 27, 8, 23
INVAR-38, Run: 044, F, 0, 19, 25, 6, 25
INVAR-38, Run: 045, F, 0, 15, 27, 8, 23
INVAR-38, Run: 046, F, 0, 15, 27, 8, 23
INVAR-38, Run: 047, F, 0, 19, 25, 6, 25
INVAR-38, Run: 048, F, 0, 17, 26, 7, 24
INVAR-38, Run: 049, F, 0, 15, 27, 8, 23
INVAR-38, Run: 050, F, 0, 11, 29, 10, 21
INVAR-38, Run: 051, F, 0, 17, 26, 7, 24
INVAR-38, Run: 052, F, 0, 21, 24, 5, 26
INVAR-38, Run: 053, F, 0, 23, 23, 4, 27
INVAR-38, Run: 054, F, 0, 17, 26, 7, 24
INVAR-38, Run: 055, F, 0, 13, 28, 9, 22
INVAR-38, Run: 056, F, 0, 19, 25, 6, 25
INVAR-38, Run: 057, F, 0, 15, 27, 8, 23
INVAR-38, Run: 058, F, 0, 19, 25, 6, 25
INVAR-38, Run: 059, F, 0, 17, 26, 7, 24
INVAR-38, Run: 060, F, 0, 21, 24, 5, 26
INVAR-38, Run: 061, F, 0, 19, 25, 6, 25
INVAR-38, Run: 062, F, 0, 21, 24, 5, 26
INVAR-38, Run: 063, F, 0, 15, 27, 8, 23
INVAR-38, Run: 064, F, 0, 19, 25, 6, 25
INVAR-38, Run: 065, F, 0, 15, 27, 8, 23
INVAR-38, Run: 066, F, 0, 19, 25, 6, 25
INVAR-38, Run: 067, F, 0, 19, 25, 6, 25
INVAR-38, Run: 068, F, 0, 15, 27, 8, 23
INVAR-38, Run: 069, F, 0, 13, 28, 9, 22
INVAR-38, Run: 070, F, 0, 17, 26, 7, 24
INVAR-38, Run: 071, F, 0, 19, 25, 6, 25
INVAR-38, Run: 072, F, 0, 13, 28, 9, 22
INVAR-38, Run: 073, F, 0, 17, 26, 7, 24
INVAR-38, Run: 074, F, 0, 19, 25, 6, 25
INVAR-38, Run: 075, F, 0, 21, 24, 5, 26
INVAR-38, Run: 076, F, 0, 17, 26, 7, 24
INVAR-38, Run: 077, F, 0, 19, 25, 6, 25
INVAR-38, Run: 078, F, 0, 13, 28, 9, 22
INVAR-38, Run: 079, F, 0, 19, 25, 6, 25
INVAR-38, Run: 080, F, 0, 15, 27, 8, 23
INVAR-38, Run: 081, F, 0, 19, 25, 6, 25
INVAR-38, Run: 082, F, 0, 15, 27, 8, 23
INVAR-38, Run: 083, F, 0, 19, 25, 6, 25
INVAR-38, Run: 084, F, 0, 13, 28, 9, 22
INVAR-38, Run: 085, F, 0, 13, 28, 9, 22
INVAR-38, Run: 086, F, 0, 19, 25, 6, 25
INVAR-38, Run: 087, F, 0, 21, 24, 5, 26
INVAR-38, Run: 088, F, 0, 17, 26, 7, 24
INVAR-38, Run: 089, F, 0, 17, 26, 7, 24
INVAR-38, Run: 090, F, 0, 11, 29, 10, 21
INVAR-38, Run: 091, F, 0, 17, 26, 7, 24
INVAR-38, Run: 092, F, 0, 17, 26, 7, 24
INVAR-38, Run: 093, F, 0, 17, 26, 7, 24
INVAR-38, Run: 094, F, 0, 19, 25, 6, 25
INVAR-38, Run: 095, F, 0, 13, 28, 9, 22
INVAR-38, Run: 096, F, 0, 17, 26, 7, 24
INVAR-38, Run: 097, F, 0, 15, 27, 8, 23
INVAR-38, Run: 098, F, 0, 19, 25, 6, 25
INVAR-38, Run: 099, F, 0, 17, 26, 7, 24
INVAR-38, Run: 100, F, 0, 25, 22, 3, 28
INVAR-39, Run: 001, F, 0, 37, 49, 14, 51
INVAR-39, Run: 002, F, 0, 25, 55, 20, 45
INVAR-39, Run: 003, F, 0, 31, 52, 17, 48
INVAR-39, Run: 004, F, 0, 35, 50, 15, 50
INVAR-39, Run: 005, F, 0, 41, 47, 12, 53
INVAR-39, Run: 006, F, 0, 31, 52, 17, 48
INVAR-39, Run: 007, F, 0, 29, 53, 18, 47
INVAR-39, Run: 008, F, 0, 35, 50, 15, 50
INVAR-39, Run: 009, F, 0, 37, 49, 14, 51
INVAR-39, Run: 010, F, 0, 39, 48, 13, 52
INVAR-39, Run: 011, F, 0, 39, 48, 13, 52
INVAR-39, Run: 012, F, 0, 39, 48, 13, 52
INVAR-39, Run: 013, F, 0, 33, 51, 16, 49
INVAR-39, Run: 014, F, 0, 31, 52, 17, 48
INVAR-39, Run: 015, F, 0, 33, 51, 16, 49
INVAR-39, Run: 016, F, 0, 31, 52, 17, 48
INVAR-39, Run: 017, F, 0, 31, 52, 17, 48
INVAR-39, Run: 018, F, 0, 41, 47, 12, 53
INVAR-39, Run: 019, F, 0, 31, 52, 17, 48
INVAR-39, Run: 020, F, 0, 39, 48, 13, 52
INVAR-39, Run: 021, F, 0, 35, 50, 15, 50
INVAR-39, Run: 022, F, 0, 33, 51, 16, 49
INVAR-39, Run: 023, F, 0, 41, 47, 12, 53
INVAR-39, Run: 024, F, 0, 33, 51, 16, 49
INVAR-39, Run: 025, F, 0, 27, 54, 19, 46
INVAR-39, Run: 026, F, 0, 31, 52, 17, 48
INVAR-39, Run: 027, F, 0, 35, 50, 15, 50
INVAR-39, Run: 028, F, 0, 33, 51, 16, 49
INVAR-39, Run: 029, F, 0, 35, 50, 15, 50
INVAR-39, Run: 030, F, 0, 33, 51, 16, 49
INVAR-39, Run: 031, F, 0, 37, 49, 14, 51
INVAR-39, Run: 032, F, 0, 37, 49, 14, 51
INVAR-39, Run: 033, F, 0, 35, 50, 15, 50
INVAR-39, Run: 034, F, 0, 29, 53, 18, 47
INVAR-39, Run: 035, F, 0, 35, 50, 15, 50
INVAR-39, Run: 036, F, 0, 35, 50, 15, 50
